gamer_tag,full_name,role,residency,country,team
Visionary,Nathan Everingham,Support,North America,au,Legion Gaming (2016 Oceanic Team)
Dis,Tom Laracy,Unknown,North America,au,Sentinels ESC
SazaHu,Lee Dong-hyun (이동현),Top,North America,south korea,Sentinels ESC
SoulStrikes,Luchio Park,Jungle,North America,south korea,Sentinels ESC
Amber (Anyu Chen),Anyu Chen,Jungle,North America,au,Sentinels ESC
Badgamelol,,Jungle,Unknown/None,unknown,Sentinels ESC
Roy (Roy Greatorex),Roy Greatorex,Jungle,North America,au,Sentinels ESC
Knight (Lee Geon),Lee Geon (이건),Mid,South Korea,south korea,Sentinels ESC
Moya,Andy Lee,Mid,North America,au,Sentinels ESC
Illusion (Han Jae-ung),Han Jae-ung (한재웅),Unknown,Unknown/None,south korea,Sentinels ESC
Mirotram,Adrian Yadav,Ad Carry,Unknown/None,in,Sentinels ESC
NADA,Samuel Woo (우성하),Support,North America,south korea,Sentinels ESC
Apple (Yohan Kim),Yohan Kim,Top,North America,au,TEAM4NOT.OCE
Mine (Chad Biddle),Chad Biddle,Top,North America,au,TEAM4NOT.OCE
Badgamelol,,Top,Unknown/None,unknown,TEAM4NOT.OCE
Fesh,Josh Necovski,Jungle,North America,au,TEAM4NOT.OCE
Wilaris,Michael Matthai,Mid,North America,au,TEAM4NOT.OCE
Knight (Lee Geon),Lee Geon (이건),Mid,South Korea,south korea,TEAM4NOT.OCE
Badgamelol,,Mid,Unknown/None,unknown,TEAM4NOT.OCE
Virne,Dean McLeod,Ad Carry,North America,au,TEAM4NOT.OCE
Elsa,Lachlan Veld,Support,North America,au,TEAM4NOT.OCE
Mathew,Lau Kwan Ho (劉君豪),Support,North America,hk,TEAM4NOT.OCE
Gagaters,Edward Stanjo,Support,North America,au,Abyss Esports Red
Badgamelol,,Top,North America,anz,TEAM4NOT.OCE
Badgamelol,,Mid,North America,anz,TEAM4NOT.OCE
Senex,Matthew Johnston,Top,North America,au,Alpha Sydney
Mooboo,Chris Moody,Jungle,North America,au,Alpha Sydney
Ace (Liam Foley),Liam Foley,Mid,North America,au,Alpha Sydney
Remon,Lee Hornby,Ad Carry,North America,au,Alpha Sydney
Badgamelol,,Support,Unknown/None,unknown,Alpha Sydney
Harri,Harrison Nguyen,Support,North America,au,Alpha Sydney
Minkywhale,An Trinh,Top,North America,au,Legacy Genesis
Jakattack,Jack Gifford,Top,North America,new zealand,Nuovo Gaming
Only,Jordan Middleton,Jungle,North America,au,Nuovo Gaming
Cheese,Daniel Brown,Mid,North America,au,Nuovo Gaming
Stealthix,Nicholas Tian,Ad Carry,North America,au,Nuovo Gaming
Squidgy,Alex Trott,Ad Carry,North America,au,Nuovo Gaming
Spoil,Justin Tu,Support,North America,au,Nuovo Gaming
Mr Belasta,Bryce Faherty,Top,North America,au,Reload eSports
Skamdiggidy,Todd Barnsley,Jungle,North America,au,Reload eSports
Monkey (Corey Ehmer),Corey Ehmer,Jungle,North America,au,Reload eSports
Masimo,Max Robberts-Cobb,Mid,North America,au,Reload eSports
ChrisMisTrees,Chris Trease,Ad Carry,North America,au,Reload eSports
MsFish,Aiden King,Support,North America,au,Reload eSports
Badgamelol,,Support,Unknown/None,unknown,Reload eSports
FivetoEight,Daniel Hicks,Top,North America,new zealand,Sin Academy
DanDayn,Daniel Yow,Jungle,North America,new zealand,Sin Academy
Bdoink,Dmitry Botov,Mid,North America,ru,Sin Academy
Manlala,Kai Man Leung,Ad Carry,North America,hk,Sin Academy
Glup,Andy Liu,Support,North America,au,Sin Academy
Kanade,CK Wong,Top,North America,au,TEAM4NOT.OCE
Swathe,Ryan Gibbons,Jungle,North America,au,TEAM4NOT.OCE
Haeri,Harry Kang,Ad Carry,North America,au,TEAM4NOT.OCE
Badgamelol,,Ad Carry,Unknown/None,unknown,TEAM4NOT.OCE
Backsoo,Kwon Oh-seong (권오성),Support,Unknown/None,south korea,TEAM4NOT.OCE
Newto,Joshua Newton,Support,North America,au,TEAM4NOT.OCE
Praelus,Jordan Fernandes,Unknown,North America,au,Team Exile5
Cyk,Chen Yue-Kai,Top,North America,china,Team Exile5
Fesh,Josh Necovski,Jungle,North America,au,Team Exile5
Grisha,Gregory Epov,Mid,North America,au,Team Exile5
Siuman,Lo Pak Man,Mid,North America,hk,Team Exile5
Blinky,Myles Irvine,Ad Carry,North America,new zealand,Team Exile5
Regalia,Damian Tu,Support,North America,au,Team Exile5
Destiny (Mitchell Shaw),Mitchell Shaw,Support,North America,au,Team Exile5
Cupcake,Andy van der Vyver,Support,North America,new zealand,Team Exile5
Pabu,Jackson Pavone,Top,North America,au,Trident Esports
General,Nick McKenzie,Jungle,North America,au,Trident Esports
Kayo,Aaron Maharjan,Ad Carry,North America,new zealand,Trident Esports
Y x,Ben Pope,Ad Carry,North America,au,Trident Esports
Badgamelol,,Support,Unknown/None,unknown,Trident Esports
Grisha,Gregory Epov,Support,North America,au,Trident Esports
Cyk,Chen Yue-Kai,Top,Unknown/None,china,Exile5
Fesh,Josh Necovski,Unknown,North America,au,Exile5
Praelus,Jordan Fernandes,Unknown,North America,au,Exile5
Siuman,"Lo ""Chris"" Pak Man",Mid,North America,hk,Exile5
Manlala,Kai Man Leung,Ad Carry,Unknown/None,hk,Sin Academy
Chazz,Jesse Mahoney,Mid,North America,au,Alpha Sydney
Badgamelol,,Support,North America,au,Alpha Sydney
Flick,Stewart Riesenweber,Top,North America,au,Corvidae
Boss (Xavier Purcell),Xavier Purcell,Jungle,North America,au,Corvidae
Zytah,Jaden Clow,Mid,North America,au,Corvidae
belong1,Jimmy Wu,Ad Carry,North America,au,Corvidae
HaiT,Hai Tran,Ad Carry,North America,new zealand,Corvidae
YungCat,Jason John,Ad Carry,North America,in,Corvidae
Dragon (Sebastian Purcell),Sebastian Purcell,Support,North America,au,Corvidae
iSupervise,Cameron Douglas,Top,North America,new zealand,Legacy Genesis
SoulStrikes,Luchio Park,Top,North America,south korea,Legacy Genesis
Rumbie,Johnson Chen,Top,North America,au,Legacy Genesis
Haeri,Harry Kang,Mid,North America,au,Legacy Genesis
Kalroc,Kalvik Raajendran,Ad Carry,North America,new zealand,Legacy Genesis
YungCat,Jason John,Ad Carry,North America,in,Legacy Genesis
Aladoric,Ryan Gregory Richardson,Ad Carry,North America,au,Legacy Genesis
Plug,Ryan Hogan,Unknown,North America,au,Legacy Genesis
Denian,James Goddard,Support,North America,au,Legacy Genesis
Rhysand,Alister Firmstone,Mid,North America,au,Outlaws
Wilaris,Michael Matthai,Unknown,North America,au,Outlaws
Vans,Morgan Khuu,Support,North America,au,Outlaws
Badgamelol,,Support,North America,new zealand,Outlaws
Raven (Kosikan Kulasingham),Kosikan Kulasingham,Top,North America,new zealand,Sin Academy
Swathe,Ryan Gibbons,Jungle,North America,au,Sin Academy
Badgamelol,,Jungle,North America,unknown,Sin Academy
Praelus,Jordan Fernandes,Jungle,North America,au,Sin Academy
Shok,Ari Greene-Young,Mid,North America,new zealand,Sin Academy
Ark (Andrew Chun),Andrew Chun,Mid,North America,au,Sin Academy
Squidgy,Alex Trott,Ad Carry,North America,au,Sin Academy
Sprenstama,Keenan Baker,Ad Carry,North America,unknown,Sin Academy
Decoy,Daniel Ealam,Support,North America,new zealand,Sin Academy
Badgamelol,,Unknown,North America,unknown,Sin Academy
Tilting,Isaac Bellamy,Support,North America,new zealand,Sin Academy
Regalia,Damian Tu,Support,North America,au,Sin Academy
Badgamelol,,Top,North America,au,Tainted Minds Blue
Pabu,Jackson Pavone,Unknown,North America,au,Tainted Minds Blue
Harri,Harrison Nguyen,Jungle,North America,au,Tainted Minds Blue
Badgamelol,,Jungle,North America,unknown,Tainted Minds Blue
Y x,Ben Pope,Mid,North America,au,Tainted Minds Blue
Badgamelol,,Mid,North America,au,Tainted Minds Blue
Low (Omar Aboulkheir),Omar Aboulkheir,Ad Carry,North America,new zealand,Tainted Minds Blue
Bluz0r,Jonothan Cannon,Support,North America,au,Tainted Minds Blue
Badgamelol,,Support,North America,unknown,Tainted Minds Blue
Artaphernes,Clinton Muldoon,Top,North America,new zealand,Team Noxide
DanDayn,Daniel Yow,Jungle,North America,new zealand,Team Noxide
Bdoink,Dmitry Botov,Mid,North America,ru,Team Noxide
ChrisMisTrees,Christopher Trease,Mid,North America,au,Team Noxide
Sombre,Justin Carew,Ad Carry,North America,au,Team Noxide
Badgamelol,,Support,North America,au,Team Noxide
Panda (Adem Tontu),Adem Tontu,Top,North America,au,Team Regicide
Cyk,Chen Yue-Kai (陈越凯),Top,North America,china,Team Regicide
LeeSA,Thomas Ma,Jungle,North America,china,Team Regicide
Nana (Alex Kang),Alex Kang,Mid,North America,south korea,Team Regicide
Eyla,Bill Nguyen,Unknown,North America,au,Team Regicide
Milky (Milos Mladenovic),Milos Mladenovic,Support,North America,rs,Team Regicide
Badgamelol,,Mid,North America,unknown,Sin Academy
Sprenstama,Keenan Baker,Ad Carry,North America,au,Sin Academy
Badgamelol,,Support,North America,unknown,Sin Academy
Eyla,Bill Nguyen,Support,North America,au,Team Regicide
Papryze,Daniel Francis,Top,North America,au,Abyss Academy
Swathe,Ryan Gibbons,Jungle,North America,au,Abyss Academy
Frae,Leon Lee,Mid,North America,au,Abyss Academy
Kayo,Aaron Maharjan,Ad Carry,North America,new zealand,Abyss Academy
Cuden,Mike Le,Support,North America,au,Abyss Academy
FivetoEight,Daniel Hicks,Top,North America,new zealand,Athletico Esports
DanDayn,Daniel Yow,Jungle,North America,new zealand,Athletico Esports
Bdoink,Dmitry Botov,Mid,North America,ru,Athletico Esports
Gunkrab,Vincent Lin,Ad Carry,North America,au,Athletico Esports
biwaC,Andrew Licata,Support,North America,au,Athletico Esports
Aladoric,Ryan Richardson,Support,North America,au,Athletico Esports
Little Kop,Mickey Khanthisuwan,Top,North America,au,Corvidae
Raven (Kosikan Kulasingham),Kosikan Kulasingham,Top,North America,new zealand,Corvidae
Vibes,Frank Kyriakou,Jungle,North America,au,Corvidae
Bushybooboo,Huy Huynh,Jungle,North America,new zealand,Corvidae
Taka,Takahiro Iwata,Mid,Japan,jp,Corvidae
Oza64,Oren Hipwell,Ad Carry,North America,au,Corvidae
Zytah,Jadeen Kane,Support,North America,au,Corvidae
Artaphernes,Clinton Muldoon,Top,North America,new zealand,Legacy Genesis
Plug,Ryan Hogan,Jungle,North America,au,Legacy Genesis
draqon,Jeremy Souki,Ad Carry,North America,au,Legacy Genesis
Tilting,Isaac Bellamy,Support,North America,au,Legacy Genesis
Panda (Adem Tontu),Adem Tontu,Top,North America,au,Lynx
Jopan,Jonah Skordos,Top,North America,gr,Lynx
Souli,Paris Sitzoukis,Jungle,North America,au,Lynx
Harri,Harrison Nguyen,Jungle,North America,au,Lynx
Nana (Alex Kang),Alex Kang,Unknown,North America,south korea,Lynx
amitle,Amit Levin,Mid,North America,au,Lynx
Kedu,Vinson Feng,Ad Carry,North America,new zealand,Lynx
Dream (Ronan Swingler),Ronan Swingler,Ad Carry,North America,au,Lynx
ChrisMisTrees,Chris Trease,Ad Carry,North America,au,Lynx
Badgamelol,,Ad Carry,North America,new zealand,Lynx
Chenxuan,Wu Zheng-Hang (吴征航),Support,China,china,Lynx
ScREAM,Dean Giles,Support,North America,au,Lynx
Sleepy (Aidan Butler),Aidan Butler,Support,North America,au,Lynx
Badgamelol,,Support,North America,au,Lynx
Skamdiggidy,Todd Barnsley,Unknown,North America,au,Outlaws
Flick,Stewart Riesenweber,Top,North America,au,Outlaws
Vibes,Frank Kyriakou,Jungle,North America,au,Outlaws
rain (Marvin Wang),Marvin Wang,Unknown,North America,au,Outlaws
YungCat,Jason John,Ad Carry,North America,in,Outlaws
Tekker,William Marinic,Top,North America,au,Sin Academy
Mooboo,Chris Moody,Unknown,North America,au,Sin Academy
Chazz,Jesse Mahoney,Mid,North America,au,Sin Academy
Jopan,Jonah Skordos,Top,North America,gr,Team Noxide
Draxx,Matthew Spencer,Top,North America,au,Team Noxide
Bose,Tyler Boseley,Jungle,North America,au,Team Noxide
Thydah,Hugh Nicholson,Mid,North America,au,Team Noxide
relics,Lachlan Bartlett,Mid,North America,au,Team Noxide
Reelople,Peter Bui,Support,North America,au,Team Noxide
Bushybooboo,Huy Huynh,Support,North America,new zealand,Team Noxide
Tilting,Isaac Bellamy,Support,North America,new zealand,Legacy Genesis
Pope,Sean Weier,Top,North America,au,Avant Academy
Aionzz,Wilbert Nguyen,Jungle,North America,nc,Avant Academy
S3rum,Laurent Nguyen,Mid,North America,nc,Avant Academy
Pluto (Mitchell King),Mitchell King,Ad Carry,North America,new zealand,Avant Academy
Nausicaa,Cameron Maine,Support,North America,au,Avant Academy
Sugoi,Shawn Foo,Top,North America,unknown,Bombers Academy
Sleepy (Aidan Butler),Aidan Butler,Jungle,North America,au,Bombers Academy
ChrisMisTrees,Christopher Trease,Mid,North America,unknown,Bombers Academy
Bambi (Liam Jowitt),Liam Jowitt,Mid,North America,unknown,Bombers Academy
Sprenstama,Keenan Baker,Ad Carry,North America,au,Bombers Academy
MsFish,Aiden King,Support,North America,au,Bombers Academy
Bose,Tyler Boseley,Jungle,North America,au,Chiefs Academy
Omni,Thomas Dung,Mid,North America,nc,Chiefs Academy
Kaios,Emil Lising,Ad Carry,North America,au,Chiefs Academy
Farmer (George Normore),George Normore,Ad Carry,North America,united states,Chiefs Academy
Ceres,Evan Mascarenhas,Top,North America,au,Crimson Gaming
Skamdiggidy,Todd Barnsley,Jungle,North America,au,Crimson Gaming
Wilaris,Michael Matthai,Mid,North America,au,Crimson Gaming
rain (Marvin Wang),Marvin Wang,Ad Carry,North America,au,Crimson Gaming
Vans,Morgan Khuu,Unknown,North America,au,Crimson Gaming
Harri,Harrison Nguyen,Support,North America,au,Crimson Gaming
Raven (Kosikan Kulasingham),Kosikan Kulasingham,Top,North America,new zealand,Dark Sided
Framer,Timothy Bunnage,Top,North America,au,Dark Sided
Oza64,Oren Hipwell,Unknown,North America,au,Dark Sided
Eloh,Jackson De Jonge,Top,North America,au,Dark Sided
Tempest (Jordan Nunerley),Jordan Nunerley,Jungle,North America,au,Dark Sided
Boss (Xavier Purcell),Xavier Purcell,Jungle,North America,au,Dark Sided
Cappy,Jarrod Cann,Jungle,North America,au,Dark Sided
Command,Thomas Bjorklund,Unknown,North America,united states,Dark Sided
Ark (Andrew Chun),Andrew Chun,Unknown,North America,au,Dark Sided
Ecotoxic,Christopher McGahan,Unknown,North America,new zealand,Dark Sided
Regalia,Damian Tu,Support,North America,au,Dark Sided
Frolloc,Shane Gunawan,Support,North America,au,Dark Sided
BioPanther,Brandon Alexander,Top,North America,au,Dire Cubs
Topoon,Kim Ji-hoon (김지훈),Top,South Korea,south korea,Dire Cubs
UDYSOF,Toby Horne,Jungle,North America,au,Dire Cubs
Alani,Aaron Brown,Jungle,North America,au,Dire Cubs
Rookieqq,David Wu,Mid,North America,unknown,Dire Cubs
Getback,Jarod Tucker,Mid,North America,au,Dire Cubs
Katsurii,Robert Gouv,Ad Carry,North America,au,Dire Cubs
Johnson (Sean Roberts),Sean Roberts,Support,North America,au,Dire Cubs
Regalia,Damian Tu,Support,North America,au,Dire Cubs
DouDou (Shang Zu-Yu),Shang Zu-Yu,Top,North America,unknown,Emprox
Thien,Romeo Tran,Top,North America,au,Emprox
Api,Yao Jian-Jing (姚健晶),Top,China,china,Emprox
Wai,Li Yat Wai,Jungle,North America,hk,Emprox
Chazz,Jesse Mahoney,Mid,North America,au,Emprox
Farmer (George Normore),George Normore,Ad Carry,North America,united states,Emprox
YungCat,Jason John,Ad Carry,North America,in,Emprox
Corporal,Ian Pearse,Support,North America,jp,Emprox
Hyper (Joshua O'Mara-Jackson),Joshua O'Mara-Jackson,Top,North America,new zealand,Ground Zero
xDom1nAtAr,Anthony De Angelis,Unknown,North America,au,Ground Zero
Falkner,Nathan Mills,Unknown,North America,au,Ground Zero
Cadence,Hugo Chang,Mid,North America,hk,Ground Zero
HaiT,Hai Tran,Unknown,North America,new zealand,Ground Zero
Shiloh,Nathanael Mancev,Support,North America,au,Ground Zero
Midas (Nathaniel Shearer),Nathaniel Shearer,Unknown,North America,au,Ground Zero
Perfection,Richard Su,Unknown,North America,au,Intuition
Fudge,Ibrahim Allami,Top,North America,au,Intuition
Plug,Ryan Hogan,Jungle,North America,au,Intuition
Guts,Eldin Skenderović,Jungle,North America,au,Intuition
Haeri,Harry Kang,Mid,North America,au,Intuition
Dream (Ronan Swingler),Ronan Swingler,Ad Carry,North America,au,Intuition
Aladoric,Ryan Richardson,Support,North America,au,Intuition
Minkywhale,An Viet Trinh,Top,North America,au,Legacy Genesis
Carbon,Tim Wendel,Jungle,North America,au,Legacy Genesis
Holo (Luke Scott),Luke Scott,Mid,North America,new zealand,Legacy Genesis
Halo,James Giacoumakis,Mid,North America,au,Legacy Genesis
Crayzee,William Dobie,Ad Carry,North America,au,Legacy Genesis
Bushybooboo,Huy Huynh,Support,North America,new zealand,Legacy Genesis
biwaC,Andrew Licata,Support,North America,au,Legacy Genesis
Paradise,Xiao Zhi (肖志),Top,China,china,Mammoth Academy
LeeSA,Thomas Ma,Jungle,North America,china,Mammoth Academy
Yaelay,Yang Chun-Fang,Jungle,North America,china,Mammoth Academy
Siuman,Lo Pak Man,Mid,North America,hk,Mammoth Academy
draqon,Jeremy Souki,Ad Carry,North America,au,Mammoth Academy
Kpop,Jordan Hazeltine,Support,North America,au,Mammoth Academy
Kweku,Sam Eyeson-Annan,Top,North America,au,ORDER Academy
Alani,Aaron Brown,Jungle,North America,au,ORDER Academy
Chungy,Jerome Chung,Unknown,North America,au,ORDER Academy
Kharjo,Louis Rowe,Mid,North America,au,ORDER Academy
styled,Gian Leon,Ad Carry,North America,au,ORDER Academy
Huey,Eddie Jiang,Support,North America,au,ORDER Academy
Tekker,William Marinic,Top,North America,au,QUT Tigers
Flick,Stewart Riesenweber,Jungle,North America,au,QUT Tigers
Unspecialize,Zihong Li,Mid,North America,au,QUT Tigers
Feint (Henri Magisson),Henri Magisson,Ad Carry,North America,au,QUT Tigers
SanaKyul,Kevin Nguyen,Support,North America,au,QUT Tigers
Frogadog,Michael Cornish,Top,North America,au,Tectonic Academy
Bui,James Bui,Jungle,North America,unknown,Tectonic Academy
Adeptus,Michael Biviano,Jungle,North America,unknown,Tectonic Academy
Mine (Chad Biddle),Chad Biddle,Unknown,North America,unknown,Tectonic Academy
Ace (Liam Foley),Liam Foley,Mid,North America,au,Tectonic Academy
Anderu,Andrew Baihn,Ad Carry,North America,au,Tectonic Academy
Visionary,Nathan Everingham,Support,North America,au,Tectonic Academy
Vans,Morgan Khuu,Support,North America,au,Crimson Gaming
Wai,Li Yat Wai,Jungle,Unknown/None,hk,Emprox
Perfection,Richard Su,Top,North America,au,Intuition
Eloh,Jackson De Jonge,Unknown,North America,au,Avant Academy
Tekker,William Marinic,Unknown,North America,au,Avant Academy
Falkner,Nathan Mills,Jungle,North America,au,Avant Academy
Badgamelol,,Mid,North America,au,Avant Academy
Ace (Liam Foley),Liam Foley,Mid,North America,au,Avant Academy
Badgamelol,,Mid,Unknown/None,unknown,Avant Academy
ianno,Ian Lin,Ad Carry,North America,au,Avant Academy
styled,Gian Leon,Ad Carry,North America,au,Avant Academy
Reelople,Peter Bui,Support,North America,au,Avant Academy
Kimchiii,John Jang,Support,North America,new zealand,Avant Academy
Shore,Matthew Grover,Top,North America,unknown,Bombers Academy
Zenk,William Hunter,Unknown,North America,au,Bombers Academy
Seb (Sebastian de Ceglie),Sebastian de Ceglie,Jungle,North America,italy,Bombers Academy
Badgamelol,,Mid,Unknown/None,unknown,Bombers Academy
Looch,Carlo La Civita,Unknown,North America,au,Bombers Academy
Frae,Leon Lee,Mid,North America,au,Bombers Academy
Sprenstama,Keenan Baker,Unknown,North America,au,Bombers Academy
Bushybooboo,Huy Huynh,Unknown,North America,new zealand,Bombers Academy
Blindturkey,Joshua Patrizi,Support,North America,au,Bombers Academy
Thien,Romeo Tran,Top,North America,au,Chiefs Academy
Alani,Aaron Brown,Jungle,North America,au,Chiefs Academy
Badgamelol,,Jungle,North America,au,Chiefs Academy
Beats,David Nguyen-Dang,Mid,North America,au,Chiefs Academy
Pope,Sean Weier,Unknown,North America,au,Chiefs Academy
Badgamelol,,Ad Carry,North America,au,Chiefs Academy
Wayy,Ryan Nicholls,Ad Carry,North America,au,Chiefs Academy
