gamer_tag,full_name,role,residency,country,team
Lamabear,Leon Krüger,Jungle,Europe,germany,Vodafone Giants.Spain
Erdote,Robert Nowak,Support,Europe,pl,Vodafone Giants.Spain
Pretty,Prodromos Kevezitidis,Mid,Europe,gr,Vodafone Giants.Spain
Attila,Amadeu Carvalho,Ad Carry,Europe,pt,Vodafone Giants.Spain
Tabasko,Wojciech Kruza,Jungle,Europe,pl,YDN Gamers
Endz,Lauri Tarkus,Ad Carry,Europe,ee,YDN Gamers
Ferakton,Marcello Passuti,Coach,Europe,italy,YDN Gamers
Gabbo,Gabriel Olivieri,Top,Europe,italy,YDN Gamers
Cospect,Janar Mändsalu,Support,Europe,ee,YDN Gamers
Phantomles,Kim Storm,Mid,Europe,se,YDN Gamers
defles,Damian Filipow,Ad Carry,Europe,poland,7more7 Pompa Team
Pyrka,Łukasz Grześkowiak,Support,Europe,poland,7more7 Pompa Team
Bruness,Bruno Freund,Jungle,Europe,poland,7more7 Pompa Team
Czajek,Mateusz Czajka,Mid,Europe,poland,7more7 Pompa Team
Sinmivak,Jakub Rucki,Top,Europe,poland,7more7 Pompa Team
Raxxo,Oskar Bazydło,Support,Europe,poland,CR4ZY
Meight,Török Máté,Mid,Europe,hungary,CR4ZY
Plox,Miljan Mandić,Ad Carry,Europe,serbia,CR4ZY
DoubleAiM,Aleksa Stanković,Jungle,Europe,serbia,CR4ZY
Gabbo,Gabriel Olivieri,Top,Europe,italy,CR4ZY
Frozen (Tiago Tavares),Tiago Tavares,Top,Europe,portugal,EGN Esports
Worst,Ruben Correia,Ad Carry,Europe,portugal,EGN Esports
Slayer (Nuno Moutinho),Nuno Moutinho,Support,Europe,portugal,EGN Esports
Heroic,Francisco Ribeiro,Mid,Europe,portugal,EGN Esports
ReAt1vo,Oleg Ralchenko,Jungle,Europe,ukraine,EGN Esports
Wondro,Ondrej Kenda,Top,Europe,slovakia,eSuba
Random,Adam Grepl,Mid,Europe,czech republic,eSuba
Hiro (Nguyên Đại Hải),Nguyên Đại Hải,Ad Carry,Europe,czech republic,eSuba
Jejky,David Jakubec,Jungle,Europe,czech republic,eSuba
Rufus,Radovan Moravec,Support,Europe,czech republic,eSuba
Pattarek,Patrick Nickel,Support,Europe,germany,Five Kings
Onyoz,Dainis Strautiņš,Top,Europe,latvia,Five Kings
tibor,Tibor Trošelj,Mid,Europe,croatia,Five Kings
Fokkus,Ignas Lesevičius,Jungle,Europe,lithuania,Five Kings
Lakinther,Rauno Veski,Ad Carry,Europe,estonia,Five Kings
Oscarinin,Óscar Muñoz,Top,Europe,spain,G2 Arctic
Nasser,Nasser Rifai,Jungle,Europe,lebanon,G2 Arctic
Aesenar,Luis Calderón,Support,Europe,spain,G2 Arctic
Supa,David Martinez Garcia,Ad Carry,Europe,spain,G2 Arctic
FeeNiixZ,Sergio García,Mid,Europe,spain,G2 Arctic
Gagai,Ilias Krionas,Ad Carry,Europe,greece,Intrepid Fox Gaming
LeBron,Dimitar Kostadinov,Jungle,Europe,bulgaria,Intrepid Fox Gaming
Pun1sher (Konstantinos Katsikadakos),Konstantinos Katsikadakos,Mid,Europe,greece,Intrepid Fox Gaming
Bako,Thodoris Bakogiannis,Top,Europe,greece,Intrepid Fox Gaming
FALL1N42,Christodoulos Leodaras,Support,Europe,greece,Intrepid Fox Gaming
No0B,Léo Pitrey,Top,Europe,france,Iron Wolves
Saulius,Saulius Lukošius,Mid,Europe,lithuania,Iron Wolves
Agentas,Deivydas Plikaitis,Jungle,Europe,lithuania,Iron Wolves
Dethron,Rokas Galinauskas,Top,Europe,lithuania,Iron Wolves
Xavieles,Vilius Baltušis,Support,Europe,lithuania,Iron Wolves
Yashiro,Eimantas Šniukas,Ad Carry,Europe,lithuania,Iron Wolves
Exakick,Thomas Foucou,Ad Carry,Europe,france,LDLC OL
Bando,Brian Ferrando,Top,Europe,switzerland,LDLC OL
Raqo,Max Temminck,Mid,Europe,netherlands,LowLandLions
Looca,Luca Hansen,Top,Europe,netherlands,LowLandLions
Hades (Maik Jonker),Maik Jonker,Jungle,Europe,netherlands,LowLandLions
Orre,Charlie Orre,Ad Carry,Europe,sweden,LowLandLions
Quicktimer,Ricardo Schipper,Support,Europe,netherlands,LowLandLions
Fresskowy,Bartłomiej Przewoźnik,Mid,Europe,poland,Racoon (Italian Team)
Deidara,Silverio Masi,Top,Europe,italy,Racoon (Italian Team)
Ploxy,Ole Martin Glomsaas,Jungle,Europe,norway,Racoon (Italian Team)
Darkchri,Christian Devo,Support,Europe,italy,Racoon (Italian Team)
Wendelbo,Daniel Ernst Wendelbo,Support,Europe,denmark,Riddle Esports
Reje,Victor Etlar Eriksen,Ad Carry,Europe,denmark,Riddle Esports
Maxi,Magnus Kristensen,Jungle,Europe,denmark,Riddle Esports
Doxy,Rafael Adl Zarabi,Top,Europe,denmark,Riddle Esports
Sencux,Chres Laursen,Mid,Europe,denmark,Riddle Esports
Noma,Paulo Rebocho,Mid,Europe,portugal,SAMCLAN Esports Club
GotzY,Pedro Rego,Ad Carry,Europe,portugal,SAMCLAN Esports Club
Calmsky,Diogo Sousa,Support,Europe,portugal,SAMCLAN Esports Club
F4rg,Rúben Fernandes,Top,Europe,portugal,SAMCLAN Esports Club
Travanques,David Bonjardim,Jungle,Europe,portugal,SAMCLAN Esports Club
Saviour,Vladen Dvoretsky,Support,CIS (Commonwealth of Independent States),russia,Sector One
dibu,Janne Heikkonen,Jungle,Europe,finland,Sector One
PiOk,Lukáš Lőrinc,Ad Carry,Europe,slovakia,SINNERS Esports
Vasked,Václav Benda,Support,Europe,czech republic,SINNERS Esports
Adiss,Petr Pavlíček,Top,Europe,czech republic,SINNERS Esports
Ordno,Ondřej Prachař,Mid,Europe,czech republic,SINNERS Esports
Wysek,Damian Adamczyk,Jungle,Europe,poland,SINNERS Esports
Zvene,Simon Svensson,Top,Europe,sweden,SINNERS Esports
Hjarnan,Petter Freyschuss,Ad Carry,Europe,sweden,Team GamerLegion
Zetural,Adrian Dziadkowiec,Coach,Europe,poland,7more7 Pompa Team
Czekolad,Paweł Szczepanik,Mid,Europe,poland,AGO ROGUE
Woolite,Paweł Pruski,Ad Carry,Europe,poland,AGO ROGUE
Trymbi,Adrian Trybus,Support,Europe,poland,AGO ROGUE
Zanzarah,Nikolay Akatov,Jungle,CIS (Commonwealth of Independent States),russia,AGO ROGUE
SirNukesAlot,Risto Luuri,Support,Europe,estonia,FC Schalke 04 Evolution
Sleeping,Christian Tiensuu,Top,Europe,finland,FC Schalke 04 Evolution
Innaxe,Nihat Aliev,Ad Carry,Europe,bulgaria,FC Schalke 04 Evolution
Mert,Mert Tanrıverdi,Coach,Turkey,turkey,FC Schalke 04 Evolution
NicoThePico,Nicholas Korsgård,Coach,Europe,norway,Fnatic Rising
MagiFelix,Felix Boström,Mid,Europe,sweden,Fnatic Rising
Pride (Mahdi Nasserzadeh),Mahdi Nasserzadeh,Top,Europe,switzerland,Fnatic Rising
Bravado,Love Rapp,Support,Europe,sweden,Fnatic Rising
Fredy122,Simon Payne,Mid,Europe,united kingdom,Fnatic Rising
Hustlin,Morgan Granberg,Support,Europe,sweden,GamersOrigin
XDSMILEY,Ludvig Granquist,Ad Carry,Europe,sweden,GamersOrigin
bluerzor,Subicz Dániel,Jungle,Europe,hungary,GamersOrigin
Reveal,Apostolos Gourgiotis,Coach,Europe,greece,Intrepid Fox Gaming
Shlatan,Lucjan Ahmad,Jungle,Europe,poland,K1ck Neosurf
IceBeasto,Marcin Lebuda,Top,Europe,poland,K1ck Neosurf
Mystiques,Patryk Piórkowski,Support,Europe,poland,K1ck Neosurf
delord,Paweł Szabla,Coach,Europe,poland,K1ck Neosurf
Matislaw,Mateusz Zagórski,Mid,Europe,poland,K1ck Neosurf
Puki style,Łukasz Zygmunciak,Ad Carry,Europe,poland,K1ck Neosurf
F1RE,Jose Maria Iznardo,Coach,Europe,es,Misfits Premier
Kirei,Thomas Yuen,Jungle,Europe,netherlands,Misfits Premier
Ronaldooo,Ronaldo Betea,Mid,Europe,romania,Misfits Premier
Hatchy,Adrian Widera,Coach,Europe,pl,Misfits Premier
Jezu,Jean Massol,Ad Carry,Europe,france,Misfits Premier
Targamas,Raphaël Crabbé,Support,Europe,belgium,Misfits Premier
Agresivoo,Tobiasz Ciba,Top,Europe,poland,Misfits Premier
LIDER,Adam Ilyasov,Mid,Europe,norway,mousesports
PromisQ,Hampus Abrahamsson,Support,Europe,sweden,mousesports
Jeskla,Jesper Klarin Strömberg,Ad Carry,Europe,sweden,mousesports
Elyoya,Javier Prades,Jungle,Europe,spain,Movistar Riders
JaVaaa,Javier Martínez,Ad Carry,Europe,spain,Movistar Riders
beansu,Mauno Tälli,Top,Europe,estonia,Movistar Riders
Xico,Francisco Cruz Antunes,Mid,Europe,portugal,Movistar Riders
rhuckz,Rúben Barbosa,Support,Europe,portugal,Movistar Riders
Cristo,Cristofaro Di Maggio,Coach,Europe,italy,Samsung Morning Stars
Eckas,Edgaras Strazdauskas,Jungle,Europe,lithuania,Samsung Morning Stars
Click (Vittorio Massolo),Vittorio Massolo,Support,Europe,italy,Samsung Morning Stars
knighter,Jonas Bryder Jensen,Mid,Europe,denmark,Samsung Morning Stars
Guubi,Frederik Mortensen,Ad Carry,Europe,denmark,Samsung Morning Stars
StenBosse,Stass Skopin,Top,Europe,sweden,Samsung Morning Stars
klowny,Andrija Jovanović,Top,Europe,serbia,SuppUp eSports
Phaxi,Ambrož Hren,Coach,Europe,slovenia,SuppUp eSports
TasteLess,Igor Radusinović,Support,Europe,serbia,SuppUp eSports
Spooky (Miroslav Gochev),Miroslav Gochev,Jungle,Europe,bulgaria,SuppUp eSports
vzz,Teodor Cholakov,Ad Carry,Europe,bulgaria,SuppUp eSports
Lukezy,Luka Trumbić,Mid,Europe,croatia,SuppUp eSports
Pretty,Prodromos Kevezitidis,Mid,Europe,greece,Vodafone Giants.Spain
Emi,Emanuel Ursachi,Coach,Europe,ro,Vodafone Giants.Spain
Th3Antønio,Antonio Espinosa,Top,Europe,spain,Vodafone Giants.Spain
Erdote,Robert Nowak,Support,Europe,poland,Vodafone Giants.Spain
Attila,Amadeu Carvalho,Ad Carry,Europe,portugal,Vodafone Giants.Spain
Bananitoo,Νikolaos Fakis,Ad Carry,Europe,greece,WLGaming Esports
IceBreaker,Dimitris Chatzitsobanis,Top,Europe,greece,WLGaming Esports
Mersa,Mertai Sari,Support,Europe,greece,WLGaming Esports
ParisGRE,Paris Outsis-Dimitriadis,Mid,Europe,greece,WLGaming Esports
Warden,Lukas Lenikas,Jungle,Europe,lithuania,WLGaming Esports
Sajator,Jan Zítek,Mid,Europe,czech republic,eSuba
Sacrifice (Alex Zach),Alex Zach,Jungle,Europe,czech republic,eSuba
Adiss,Petr Pavlíček,Top,Europe,czech republic,eSuba
Obsess,Patrick Engelmann,Jungle,Europe,germany,FC Schalke 04 Evolution
Nuclearint,Ilias Bizriken,Mid,Europe,france,FC Schalke 04 Evolution
Yoppa,Pavle Kostić,Top,Europe,serbia,FC Schalke 04 Evolution
Kynetic,Leander Sydekum,Ad Carry,Europe,germany,FC Schalke 04 Evolution
Tolerant,Barış Çepnioğlu,Support,Turkey,germany,FC Schalke 04 Evolution
Maxi,Magnus Kristensen,Jungle,Europe,denmark,Fnatic Rising
Febiven,Fabian Diepstraten,Mid,Europe,netherlands,Fnatic Rising
Bean,Louis Schmitz,Ad Carry,Europe,germany,Fnatic Rising
rhuckz,Rúben Barbosa,Support,Europe,portugal,Fnatic Rising
Sky0,David Koppmann,Top,Europe,austria,For The Win Esports
Noma,Paulo Rebocho,Mid,Europe,portugal,For The Win Esports
Creon,Riccardo Santarelli,Ad Carry,Europe,italy,For The Win Esports
Feedarias,Nuno Sardinha,Support,Europe,portugal,For The Win Esports
Sl4shD,Bernardo Carvalho,Top,Europe,portugal,For The Win Esports
Own3r,Tiago Mendes,Jungle,Europe,portugal,For The Win Esports
Koldo,Luis Pérez,Jungle,Europe,spain,G2 Arctic
Fresskowy,Bartłomiej Przewoźnik,Mid,Europe,poland,G2 Arctic
Efias,Oleksandr Yankovich,Support,Europe,ukraine,G2 Arctic
Kinn,Alexandru Dumitrescu,Support,Europe,romania,Gamespace Mediterranean College Esports
Jaxplank,Panagiotis Tantis,Top,Europe,greece,Gamespace Mediterranean College Esports
Sirinox,Michal Veit,Ad Carry,Europe,czech republic,Gamespace Mediterranean College Esports
Kenapil,Václav Maxa,Jungle,Europe,czech republic,Gamespace Mediterranean College Esports
Deluxe (Klemen Papež),Klemen Papež,Mid,Europe,slovenia,Gamespace Mediterranean College Esports
Kanna (Szymon Kawęcki),Szymon Kawęcki,Jungle,Europe,poland,Goskilla
Cospect,Janar Mändsalu,Support,Europe,estonia,Goskilla
Bushy,Gustav Schwerdfeger,Ad Carry,Europe,denmark,Goskilla
tibor,Tibor Trošelj,Mid,Europe,croatia,Goskilla
Consequent,David Schreiner,Top,Europe,austria,Goskilla
Tabasko,Wojciech Kruza,Jungle,Europe,poland,Illuminar Gaming
Czajek,Mateusz Czajka,Mid,Europe,poland,Illuminar Gaming
Odi11,Adrian Kruk,Ad Carry,Europe,poland,Illuminar Gaming
Melonik,Dawid Ślęczka,Top,Europe,poland,Illuminar Gaming
Czypsy,Kacper Zaparucha,Support,Europe,poland,Illuminar Gaming
Bardo,Mick op den Akker,Support,Europe,netherlands,KV Mechelen Esports
Urban,Marcus Urban Christensen,Jungle,Europe,denmark,KV Mechelen Esports
Mikkel,Michael Nguyen,Mid,Europe,netherlands,KV Mechelen Esports
Robba,Rob Zoon,Top,Europe,netherlands,KV Mechelen Esports
Slyv3r,Job Goossens,Ad Carry,Europe,netherlands,KV Mechelen Esports
bAZZILISKS,Edgars Salmiņš,Support,Europe,latvia,Method2Madness
Divider,Aleksas Bogdevičius,Jungle,Europe,lithuania,Method2Madness
Toaster,Augustas Ruplys,Ad Carry,Europe,united kingdom,Method2Madness
Godbro,Dan Van Vo,Mid,Europe,denmark,Method2Madness
Arnax,Arnas Stepanauskas,Top,Europe,lithuania,Method2Madness
Doxy,Rafael Adl Zarabi,Top,Europe,denmark,Mkers
Zwyroo,Artur Trojan,Mid,Europe,poland,Mkers
Click (Vittorio Massolo),Vittorio Massolo,Support,Europe,italy,Mkers
Guubi,Frederik Mortensen,Ad Carry,Europe,denmark,Mkers
Taxer,Christian Vendelbo,Jungle,Europe,denmark,Mkers
Anthrax,Robbe Dobbeleers,Support,Europe,belgium,PSV Esports
Albetrayber,Phil Qin,Jungle,Europe,netherlands,PSV Esports
Lumerion,Elias Gashonga,Top,Europe,luxembourg,PSV Esports
Kruimel,Brayan van Oosten,Mid,Europe,netherlands,PSV Esports
Barrage (Luc van Gestel),Luc van Gestel,Ad Carry,Europe,netherlands,PSV Esports
Garp,Jakub Novotný,Top,Europe,czech republic,SINNERS Esports
XDSMILEY,Ludvig Granquist,Ad Carry,Europe,sweden,Vitality.Bee
Hustlin,Morgan Granberg,Support,Europe,sweden,Vitality.Bee
Diplex,Dimitri Ponomarev,Mid,Europe,germany,Vitality.Bee
Memento,Jonas Elmarghichi,Jungle,Europe,sweden,Vitality.Bee
R4VEN,Miłosz Domagalski,Top,Europe,poland,Vitality.Bee
Slayer (Nuno Moutinho),Nuno Moutinho,Support,Europe,portugal,White Dragons
Alternative,João Parada,Ad Carry,Europe,portugal,White Dragons
Xaky,Marcos Letras,Mid,Europe,portugal,White Dragons
Aziado,Tiago Rodrigues,Top,Europe,portugal,White Dragons
LeChase,António Ramalho,Jungle,Europe,portugal,White Dragons
Ryuzaki,Dušan Petković,Jungle,Europe,rs,Z10 ESHARK
Kaylem,Melik Erdogan,Top,Europe,ro,Z10 ESHARK
Khantos,Cosmin Dănilă,Ad Carry,Europe,ro,Z10 ESHARK
Meight,Török Máté,Mid,Europe,hu,Z10 ESHARK
Nikola,Nikola Đorđević,Support,Europe,rs,Z10 ESHARK
Cassin,Kim Dae-hee (김대희),Jungle,South Korea,south korea,Crest Gaming Act
Ping9,Ryu Jae-keon (류재건),Coach,South Korea,south korea,Crest Gaming Act
Alchemy,Shintaro Kaneko,Support,Japan,japan,Crest Gaming Act
Naehyun,Yoo Nae-hyun (유내현),Mid,South Korea,south korea,Crest Gaming Act
Nap,Akihito Ohno,Top,Japan,japan,Crest Gaming Act
Milan,Ryo Nakamoto,Ad Carry,Japan,japan,Crest Gaming Act
Yutapon,Yuta Sugiura (杉浦 悠太),Ad Carry,Japan,japan,DetonatioN FocusMe
Yang (Yang Gwang-pyo),Yang Gwang-pyo (양광표),Coach,South Korea,south korea,DetonatioN FocusMe
Ceros,Kyohei Yoshida (吉田 恭平),Mid,Japan,japan,DetonatioN FocusMe
Aria,Lee Ga-eul (이가을),Mid,South Korea,south korea,DetonatioN FocusMe
Gaeng,Yang Gwang-woo (양광우),Support,South Korea,south korea,DetonatioN FocusMe
Evi,Shunsuke Murase (村瀬 俊介),Top,Japan,japan,DetonatioN FocusMe
Steal (Mun Geon-yeong),Mun Geon-yeong (문건영),Jungle,South Korea,south korea,DetonatioN FocusMe
Kazu,Kazuta Suzuki (鈴木 和太),Support,Japan,japan,DetonatioN FocusMe
Dasher,Kim Deok-beom (김덕범),Mid,South Korea,south korea,Fukuoka SoftBank Hawks gaming
Sweet (Chun Jung-hee),Chun Jung-hee (천정희),Coach,South Korea,south korea,Fukuoka SoftBank Hawks gaming
Zenit,Jeon Tae-gwon (전태권),Ad Carry,South Korea,south korea,Fukuoka SoftBank Hawks gaming
Tussle,Lee Moon-yong (이문용),Jungle,Japan,south korea,Fukuoka SoftBank Hawks gaming
Corporal,Ian Pearse,Support,Japan,japan,Fukuoka SoftBank Hawks gaming
apaMEN,Ryo Odagiri (小田桐 稜),Top,Japan,japan,Fukuoka SoftBank Hawks gaming
SSol,Seo Jin-sol (서진솔),Ad Carry,South Korea,south korea,Rascal Jester
Kinatu,Yuto Enomoto,Top,Japan,japan,Rascal Jester
hachamecha,Dai Takai,Jungle,Japan,japan,Rascal Jester
Recap,Norifumi Yamazaki,Mid,Japan,japan,Rascal Jester
Secret,Park Ki-sun (박기선),Support,South Korea,south korea,Rascal Jester
VicaL,Kim Sun-mook (김선묵),Coach,South Korea,south korea,Rascal Jester
Paz,Shirou Sasaki (佐々木 志郎),Top,Japan,japan,Sengoku Gaming
Gango,Byun Se-hoon (변세훈),Ad Carry,South Korea,south korea,Sengoku Gaming
Son,Son Jae-seok (손재석),Coach,South Korea,south korea,Sengoku Gaming
Enty,Ryosei Tanioka (谷岡 亮征),Support,Japan,japan,Sengoku Gaming
Ramune,Osamu Ozawa (小澤 統),Mid,Japan,china,Sengoku Gaming
Crash,Lee Dong-woo (이동우),Jungle,South Korea,south korea,Sengoku Gaming
Dragon (Lee Jun-yong),Lee Jun-yong (이준용),Coach,South Korea,south korea,V3 Esports
Hollow,Shin Yong-jin (신용진),Ad Carry,South Korea,south korea,V3 Esports
Ace (Kotoji Mugita),Kotoji Mugita,Mid,Japan,japan,V3 Esports
Moojin,Kim Moo-jin (김무진),Jungle,South Korea,south korea,V3 Esports
Raina,Shin Okubo,Support,Japan,japan,V3 Esports
Cogcog,Ryohei Matsuda,Top,Japan,japan,V3 Esports
Nemoh,Keisuke Koresawa,Support,Japan,japan,AXIZ
Dicey,Daisuke Ashida,Support,Japan,jp,AXIZ
Ino,Fumiya Aino,Top,Japan,japan,AXIZ
Cube (Kim Chang-seong),Kim Chang-seong (김창성),Coach,South Korea,south korea,AXIZ
Hoglet,Kim Gwang-hyeop (김광협),Jungle,South Korea,south korea,AXIZ
Megumiin,Hayate Kubo,Mid,Japan,japan,AXIZ
Honey (Park Bo-heon),Park Bo-heon (박보헌),Ad Carry,South Korea,south korea,AXIZ
34,Kim Dong-hun (김동훈),Coach,South Korea,south korea,Burning Core
Proud,Lee Jeong-jae (이정재),Support,South Korea,south korea,Burning Core
Yuhi,Yuhi Nakanishi,Ad Carry,Japan,japan,Burning Core
RayFarky,Minato Shinohara,Top,Japan,japan,Burning Core
Once,Jang Se-yeong (장세영),Jungle,South Korea,south korea,Burning Core
Gariaru,Yoshimasa Sato,Mid,Japan,japan,Burning Core
Qoo,Shogo Fukuda,Coach,Japan,japan,Crest Gaming Act
HW4NG,Hwang Young-sik (황영식),Coach,Japan,south korea,V3 Esports
Eugeo,Takehiko Katsuki,Mid,Japan,jp,Burning Core
Yuhi,Yuhi Nakanishi,Ad Carry,Japan,jp,Burning Core
RayFarky,Minato Shinohara,Top,Japan,jp,Burning Core
Gango,Byun Se-hoon (변세훈),Ad Carry,South Korea,south korea,Crest Gaming Act
Alchemy,Shintaro Kaneko,Support,Japan,jp,Crest Gaming Act
Aria,Lee Ga-eul (이가을),Mid,South Korea,south korea,Crest Gaming Act
Yunika,Reo Komoda,Jungle,Japan,jp,Crest Gaming Act
Nap,Akihito Ohno,Top,Japan,jp,Crest Gaming Act
Qoo,Shogo Fukuda,Coach,Japan,jp,Crest Gaming Act
Yutapon,Yuta Sugiura (杉浦 悠太),Ad Carry,Japan,jp,DetonatioN FocusMe
Kazu,Kazuta Suzuki (鈴木 和太),Coach,Japan,france,DetonatioN FocusMe
Ceros,Kyohei Yoshida (吉田 恭平),Mid,Japan,jp,DetonatioN FocusMe
Steal (Mun Geon-yeong),Moon Geon-yeong (문건영),Jungle,South Korea,south korea,DetonatioN FocusMe
Evi,Shunsuke Murase (村瀬 俊介),Top,Japan,jp,DetonatioN FocusMe
Arumik,Naoya Kimura,Top,Japan,jp,Fukuoka SoftBank Hawks gaming
Awaker (Kentaro Hanaoka),Kentaro Hanaoka,Coach,Japan,jp,Fukuoka SoftBank Hawks gaming
Pooh (Norimitsu Hosogai),Norimitsu Hosogai,Support,Japan,jp,Fukuoka SoftBank Hawks gaming
Honey (Park Bo-heon),Park Bo-heon (박보헌),Ad Carry,South Korea,south korea,Fukuoka SoftBank Hawks gaming
Karen,Kim Tae-soo (김태수),Coach,South Korea,south korea,Sengoku Gaming
apaMEN,Ryo Odagiri (小田桐 稜),Top,Japan,jp,Sengoku Gaming
Blank,Kang Sun-gu (강선구),Jungle,South Korea,south korea,Sengoku Gaming
Enty,Ryosei Tanioka (谷岡 亮征),Support,Japan,jp,Sengoku Gaming
Pirean,Choi Jun-sik (최준식),Mid,South Korea,south korea,Sengoku Gaming
Yutorimoyashi,Yuta Noguchi (野口 悠太),Ad Carry,Japan,jp,Sengoku Gaming
Son,Son Jae-seok (손재석),Coach,Japan,south korea,V3 Esports
Paz,Shirou Sasaki (佐々木 志郎),Top,Japan,jp,V3 Esports
Ace (Kotoji Mugita),Kotoji Mugita,Mid,Japan,jp,V3 Esports
Bugi,Lee Seong-yeop (이성엽),Jungle,South Korea,south korea,V3 Esports
Archer (Lee Keun-hee),Lee Keun-hee (이근희),Ad Carry,South Korea,south korea,V3 Esports
Raina,Shin Okubo,Support,Japan,jp,V3 Esports
Jerophilip,Ha Jae-pil (하재필),Coach,South Korea,south korea,AXIZ
Gariaru,Yoshimasa Sato,Mid,Japan,jp,AXIZ
Corporal,Ian Pearse,Support,Japan,jp,AXIZ
Day1,Wataru Shimizu (清水 航),Ad Carry,Japan,jp,AXIZ
Natsume,Natsume Funada,Top,Japan,jp,AXIZ
uinyan,Takashi Inoue,Ad Carry/Top,Japan,jp,AXIZ
Aria,Lee Gyu-sang (이규상),Mid,South Korea,south korea,Crest Gaming Act
Onair,Kang Hyun-jong (강현종),Coach,Japan,south korea,DetonatioN FocusMe
Gismo,Haruhiko Aoki,Coach,Japan,jp,DetonatioN FocusMe
Nagi,Genta Tada,Support,Japan,jp,Rascal Jester
Pink,Soya Koizumi,Mid,Japan,jp,Rascal Jester
Langlo,Lee Gyeong-min (이경민),Coach,South Korea,south korea,Rascal Jester
Art,Cho Joung-hun (조정훈),Ad Carry,South Korea,south korea,Rascal Jester
hachamecha,Dai Takai,Jungle,Japan,jp,Rascal Jester
Cogcog,Ryohei Matsuda,Top,Japan,jp,Rascal Jester
Hide (Gil Seon-ho),Gil Seon-ho (길선호),Ad Carry,South Korea,south korea,AXIZ
uinyan,Takashi Inoue,Top,Japan,jp,AXIZ
Yang (Yang Gwang-pyo),Yang Gwang-pyo (양광표),Coach,South Korea,south korea,AXIZ
Yoshi (Yoshinobu Ohtani),Yoshinobu Ohtani,Jungle,Japan,jp,Crest Gaming Act
viviD,Han Gi-hun (한기훈),Support,Japan,south korea,Rascal Jester
Savage,Jang Seung-gyu (장승규),Coach,South Korea,south korea,Rascal Jester
Ninja,Noh Geon-woo (노건우),Mid,South Korea,south korea,Rascal Jester
Roki,Hiroki Yokoo,Mid,Japan,jp,Burning Core
Dasher,Kim Deok-beom (김덕범),Top,South Korea,south korea,Fukuoka SoftBank Hawks gaming
Ramune,Osamu Ozawa (小澤 統),Mid,Japan,jp,Fukuoka SoftBank Hawks gaming
hachamecha,Dai Takai,Jungle,Japan,jp,Crest Gaming Act
atyamomo,Takahito Suzuki,Support,Japan,jp,Crest Gaming Act
Art,Cho Joung-hun (조정훈),Ad Carry,South Korea,south korea,Crest Gaming Act
Yutorimoyashi,Yuta Noguchi (野口 悠太),Ad Carry,Japan,jp,V3 Esports
Baby (Kim Dong-woo),Kim Dong-woo (김동우),Jungle,South Korea,south korea,V3 Esports
viviD,Han Gi-hun (한기훈),Support,South Korea,south korea,V3 Esports
Yunika,Reo Komoda,Jungle,Japan,jp,AXIZ
Lago,Lee Tae-woon (이태운),Support,South Korea,south korea,AXIZ
Smile (Won Jong-ha),Won Jong-ha (원종하),Jungle,South Korea,south korea,AXIZ
Ping9,Ryu Jae-keon (류재건),Coach,South Korea,south korea,AXIZ
RayFarky,Minato Shinohara,Top,Japan,jp,BCO
Yuhi,Yuhi Nakanishi,Ad Carry,Japan,jp,BCO
Roki,Hiroki Yokoo,Mid,Japan,jp,BCO
Once,Jang Se-yeong (장세영),Jungle,South Korea,south korea,BCO
34,Kim Dong-hun (김동훈),Coach,South Korea,south korea,BCO
Medic (Kim Ji-ho),Kim Ji-ho (김지호),Support,South Korea,south korea,BCO
Qoo,Shogo Fukuda,Coach,Japan,jp,CG Act
Yoshi (Yoshinobu Ohtani),Yoshinobu Ohtani,Jungle,Japan,jp,CG Act
Art,Cho Joung-hun (조정훈),Ad Carry,South Korea,south korea,CG Act
Nap,Akihito Ohno,Top,Japan,jp,CG Act
atyamomo,Takahito Suzuki,Support,Japan,jp,CG Act
