From,To
Bgob (Bruno Giovane),Evrot (Danniel Franco)
Bgob (Bruno Giovane),Cansado (Matheus Guimarães)
Bgob (Bruno Giovane),Cabuloso (Victor Oliveira)
Misor Wyvern (Gabriel Vicente),Evrot (Danniel Franco)
Misor Wyvern (Gabriel Vicente),Cansado (Matheus Guimarães)
Misor Wyvern (Gabriel Vicente),Cabuloso (Victor Oliveira)
Zantins (Luccas Zanqueta),Freire (Matheus Freire)
Zantins (Luccas Zanqueta),Atlanta (Guilherme Matos) (Guilherme Matos)
Freire (Matheus Freire),Atlanta (Guilherme Matos) (Guilherme Matos)
Freire (Matheus Freire),TitaN (Alexandre Lima)
Freire (Matheus Freire),Riyev (Marcelo Carrara)
Atlanta (Guilherme Matos) (Guilherme Matos),TitaN (Alexandre Lima)
Atlanta (Guilherme Matos) (Guilherme Matos),Riyev (Marcelo Carrara)
Pay (Henrique Monteiro),K0ga (Lucas Godoy)
Sessh (Bruno Alexandre),K0ga (Lucas Godoy)
Aslan (Eduardo Nunes),K0ga (Lucas Godoy)
Mills (Guilherme Conti),K0ga (Lucas Godoy)
Daniquest (Daniel Cerruti),Bgob (Bruno Giovane)
Duclou (Francisco Duclou),Pkr (Lucas Rabelo)
Duclou (Francisco Duclou),Road (Roberto Freitas) (Roberto Freitas)
Duclou (Francisco Duclou),Yeoj (Igor Vieira)
Mewkyo (Mateus Ferraz),Pkr (Lucas Rabelo)
Mewkyo (Mateus Ferraz),Road (Roberto Freitas) (Roberto Freitas)
Mewkyo (Mateus Ferraz),Yeoj (Igor Vieira)
Pkr (Lucas Rabelo),Road (Roberto Freitas) (Roberto Freitas)
Pkr (Lucas Rabelo),Yeoj (Igor Vieira)
Pkr (Lucas Rabelo),Vahvel (Victor Vieira)
Road (Roberto Freitas) (Roberto Freitas),Vahvel (Victor Vieira)
Yeoj (Igor Vieira),Vahvel (Victor Vieira)
Name (Gustavo Rodrigues),Damage (Yan Sales Neves)
JoeStar (David Rosalino),Damage (Yan Sales Neves)
Xem (Marcelo Henry),Sephis (Diego Alencar)
Xem (Marcelo Henry),Vinhemo (André Felipe)
Xem (Marcelo Henry),Sora (Thalis André) (Thalis André)
Xem (Marcelo Henry),Killuard (Sergio Ligocky)
Sephis (Diego Alencar),Sora (Thalis André) (Thalis André)
Sephis (Diego Alencar),Killuard (Sergio Ligocky)
Vinhemo (André Felipe),Sora (Thalis André) (Thalis André)
Vinhemo (André Felipe),Killuard (Sergio Ligocky)
Sora (Thalis André) (Thalis André),Killuard (Sergio Ligocky)
Duclou (Francisco Duclou),Days4fun (Gabriel Dias)
Duclou (Francisco Duclou),furyz (Erick Susin)
Duclou (Francisco Duclou),danz0r (Daniel Mussoi)
Duclou (Francisco Duclou),WoodBoy (Vinícius Hartmann)
Biel (Gabriel Pontes),Days4fun (Gabriel Dias)
Biel (Gabriel Pontes),furyz (Erick Susin)
Biel (Gabriel Pontes),Road (Roberto Freitas) (Roberto Freitas)
Biel (Gabriel Pontes),Vahvel (Victor Vieira)
Mewkyo (Mateus Ferraz),furyz (Erick Susin)
Mewkyo (Mateus Ferraz),danz0r (Daniel Mussoi)
Mewkyo (Mateus Ferraz),WoodBoy (Vinícius Hartmann)
Days4fun (Gabriel Dias),Pkr (Lucas Rabelo)
Days4fun (Gabriel Dias),furyz (Erick Susin)
Days4fun (Gabriel Dias),Road (Roberto Freitas) (Roberto Freitas)
Days4fun (Gabriel Dias),danz0r (Daniel Mussoi)
Days4fun (Gabriel Dias),WoodBoy (Vinícius Hartmann)
Days4fun (Gabriel Dias),Vahvel (Victor Vieira)
Pkr (Lucas Rabelo),danz0r (Daniel Mussoi)
Pkr (Lucas Rabelo),WoodBoy (Vinícius Hartmann)
furyz (Erick Susin),Road (Roberto Freitas) (Roberto Freitas)
furyz (Erick Susin),WoodBoy (Vinícius Hartmann)
furyz (Erick Susin),Vahvel (Victor Vieira)
Road (Roberto Freitas) (Roberto Freitas),WoodBoy (Vinícius Hartmann)
danz0r (Daniel Mussoi),WoodBoy (Vinícius Hartmann)
Name (Gustavo Rodrigues),Cansado (Matheus Guimarães)
Cansado (Matheus Guimarães),Damage (Yan Sales Neves)
Kennedys (Bruno Garcia),Caos (Jonas Vriesman) (Jonas Vriesman)
Kennedys (Bruno Garcia),xanad0 (Henrique Schoenardie)
Kennedys (Bruno Garcia),Sora (Thalis André) (Thalis André)
Kennedys (Bruno Garcia),Klaus (Augusto Clauss)
Kennedys (Bruno Garcia),Killuard (Sergio Ligocky)
Kennedys (Bruno Garcia),K0ga (Lucas Godoy)
Caos (Jonas Vriesman) (Jonas Vriesman),xanad0 (Henrique Schoenardie)
Caos (Jonas Vriesman) (Jonas Vriesman),Sora (Thalis André) (Thalis André)
Caos (Jonas Vriesman) (Jonas Vriesman),Killuard (Sergio Ligocky)
Caos (Jonas Vriesman) (Jonas Vriesman),K0ga (Lucas Godoy)
xanad0 (Henrique Schoenardie),Sora (Thalis André) (Thalis André)
xanad0 (Henrique Schoenardie),Killuard (Sergio Ligocky)
Sora (Thalis André) (Thalis André),K0ga (Lucas Godoy)
Aoshi (Franklin Coutinho),Ferchu (Fernando Aoki)
Aoshi (Franklin Coutinho),NOsFerus (Júlio César Cruz)
Ferchu (Fernando Aoki),NOsFerus (Júlio César Cruz)
Ferchu (Fernando Aoki),Garotumb (Humberto Peixoto)
Ferchu (Fernando Aoki),Kalec (Rodrigo Rodrigues)
Ferchu (Fernando Aoki),Wos (Willyan Bonpam)
NOsFerus (Júlio César Cruz),Garotumb (Humberto Peixoto)
NOsFerus (Júlio César Cruz),Kalec (Rodrigo Rodrigues)
NOsFerus (Júlio César Cruz),Wos (Willyan Bonpam)
Name (Gustavo Rodrigues),Erickão (Erick Cardoso)
Cariok (Marcos Oliveira),Erickão (Erick Cardoso)
Anyyy (Ruan Silva),Erickão (Erick Cardoso)
Damage (Yan Sales Neves),Erickão (Erick Cardoso)
Aoshi (Franklin Coutinho),gafone (Pedro Gafone)
Ferchu (Fernando Aoki),gafone (Pedro Gafone)
NOsFerus (Júlio César Cruz),gafone (Pedro Gafone)
Garotumb (Humberto Peixoto),gafone (Pedro Gafone)
Kalec (Rodrigo Rodrigues),gafone (Pedro Gafone)
Klaus (Augusto Clauss),Killuard (Sergio Ligocky)
element (Arlindo Leal Neto),Pimpimenta (Gabriel Pimenta)
element (Arlindo Leal Neto),StoneD YoDa (Felipe Noronha)
element (Arlindo Leal Neto),Juzinho (Gabriel Nishimura)
element (Arlindo Leal Neto),blury (Daniel Sarkovas)
Jukes (Flávio Fernandes),Pimpimenta (Gabriel Pimenta)
Jukes (Flávio Fernandes),StoneD YoDa (Felipe Noronha)
Jukes (Flávio Fernandes),Juzinho (Gabriel Nishimura)
Jukes (Flávio Fernandes),blury (Daniel Sarkovas)
Pimpimenta (Gabriel Pimenta),StoneD YoDa (Felipe Noronha)
Pimpimenta (Gabriel Pimenta),Juzinho (Gabriel Nishimura)
Pimpimenta (Gabriel Pimenta),blury (Daniel Sarkovas)
StoneD YoDa (Felipe Noronha),Juzinho (Gabriel Nishimura)
StoneD YoDa (Felipe Noronha),blury (Daniel Sarkovas)
Juzinho (Gabriel Nishimura),blury (Daniel Sarkovas)
Lynx (Pedro Quintavalle) (Pedro Quintavalle),POMBO (Thales Sampaio)
Lynx (Pedro Quintavalle) (Pedro Quintavalle),Vampyrus (Douglas Henrique)
Lynx (Pedro Quintavalle) (Pedro Quintavalle),JoeStar (David Rosalino)
Lynx (Pedro Quintavalle) (Pedro Quintavalle),Gyeong (Leonardo Oliveira Alves)
POMBO (Thales Sampaio),Vampyrus (Douglas Henrique)
POMBO (Thales Sampaio),JoeStar (David Rosalino)
POMBO (Thales Sampaio),Gyeong (Leonardo Oliveira Alves)
Vampyrus (Douglas Henrique),JoeStar (David Rosalino)
Vampyrus (Douglas Henrique),Gyeong (Leonardo Oliveira Alves)
JoeStar (David Rosalino),Gyeong (Leonardo Oliveira Alves)
Aoshi (Franklin Coutinho),Freire (Matheus Freire)
Aoshi (Franklin Coutinho),Aslan (Eduardo Nunes)
Aoshi (Franklin Coutinho),WoodBoy (Vinícius Hartmann)
Freire (Matheus Freire),Garotumb (Humberto Peixoto)
Freire (Matheus Freire),Kalec (Rodrigo Rodrigues)
Freire (Matheus Freire),WoodBoy (Vinícius Hartmann)
Aslan (Eduardo Nunes),Garotumb (Humberto Peixoto)
Aslan (Eduardo Nunes),Kalec (Rodrigo Rodrigues)
Aslan (Eduardo Nunes),WoodBoy (Vinícius Hartmann)
Garotumb (Humberto Peixoto),WoodBoy (Vinícius Hartmann)
Duclou (Francisco Duclou),Prb (João Pedro Oliveira)
Duclou (Francisco Duclou),NiT (César Barsocchi)
Duclou (Francisco Duclou),Juzinho (Gabriel Nishimura)
Duclou (Francisco Duclou),blury (Daniel Sarkovas)
Prb (João Pedro Oliveira),Juzinho (Gabriel Nishimura)
Prb (João Pedro Oliveira),blury (Daniel Sarkovas)
NiT (César Barsocchi),Juzinho (Gabriel Nishimura)
NiT (César Barsocchi),blury (Daniel Sarkovas)
Name (Gustavo Rodrigues),4LaN (Alanderson Meireles)
Name (Gustavo Rodrigues),Marf (João Piola)
Name (Gustavo Rodrigues),NikolaSenpai (Nikola Đorđević)
Name (Gustavo Rodrigues),Steal (Victor Ruiz) (Victor Ruiz)
Name (Gustavo Rodrigues),JoJo (Gabriel Dzelme) (Gabriel Dzelme)
4LaN (Alanderson Meireles),NikolaSenpai (Nikola Đorđević)
NikolaSenpai (Nikola Đorđević),JoJo (Gabriel Dzelme) (Gabriel Dzelme)
Lynx (Pedro Quintavalle) (Pedro Quintavalle),Ferchu (Fernando Aoki)
Lynx (Pedro Quintavalle) (Pedro Quintavalle),Hawk (Gabriel Gomes) (Gabriel Gomes)
Ferchu (Fernando Aoki),Vampyrus (Douglas Henrique)
Ferchu (Fernando Aoki),JoeStar (David Rosalino)
Ferchu (Fernando Aoki),Hawk (Gabriel Gomes) (Gabriel Gomes)
Ferchu (Fernando Aoki),Gyeong (Leonardo Oliveira Alves)
Vampyrus (Douglas Henrique),Hawk (Gabriel Gomes) (Gabriel Gomes)
JoeStar (David Rosalino),Hawk (Gabriel Gomes) (Gabriel Gomes)
Freire (Matheus Freire),gafone (Pedro Gafone)
Aslan (Eduardo Nunes),gafone (Pedro Gafone)
WoodBoy (Vinícius Hartmann),gafone (Pedro Gafone)
Nyu (Renan Augusto),KrlosCarioca (Carlos Sagrette)
Zuao (João Vitor Morais),KrlosCarioca (Carlos Sagrette)
Krastyel (Marcos Ferraz),KrlosCarioca (Carlos Sagrette)
DudsTheBoy (Igor Homem),KrlosCarioca (Carlos Sagrette)
Céos (Denilson Oliveira),KrlosCarioca (Carlos Sagrette)
Name (Gustavo Rodrigues),takeshi (Murilo Alves)
Name (Gustavo Rodrigues),ziriguidun (Pedro Vilarinho)
Name (Gustavo Rodrigues),Neki (Vinícius Ghilardi)
4LaN (Alanderson Meireles),ziriguidun (Pedro Vilarinho)
takeshi (Murilo Alves),Steal (Victor Ruiz) (Victor Ruiz)
takeshi (Murilo Alves),NikolaSenpai (Nikola Đorđević)
Steal (Victor Ruiz) (Victor Ruiz),ziriguidun (Pedro Vilarinho)
NikolaSenpai (Nikola Đorđević),Neki (Vinícius Ghilardi)
Biel (Gabriel Pontes),SirT (Thúlio Carlos)
Biel (Gabriel Pontes),Evrot (Danniel Franco)
SirT (Thúlio Carlos),Road (Roberto Freitas) (Roberto Freitas)
SirT (Thúlio Carlos),Vahvel (Victor Vieira)
Evrot (Danniel Franco),Road (Roberto Freitas) (Roberto Freitas)
Evrot (Danniel Franco),Vahvel (Victor Vieira)
fNb (Natan Braz),Erasus (Leonardo Faria)
fNb (Natan Braz),NOsFerus (Júlio César Cruz)
fNb (Natan Braz),TRIGOD (Matheus Trigo)
fNb (Natan Braz),BocaJR (Emerson Alencar)
Erasus (Leonardo Faria),NOsFerus (Júlio César Cruz)
Erasus (Leonardo Faria),TRIGOD (Matheus Trigo)
Erasus (Leonardo Faria),BocaJR (Emerson Alencar)
NOsFerus (Júlio César Cruz),TRIGOD (Matheus Trigo)
NOsFerus (Júlio César Cruz),BocaJR (Emerson Alencar)
TRIGOD (Matheus Trigo),BocaJR (Emerson Alencar)
Duclou (Francisco Duclou),Milo (Arthur Vieira)
Duclou (Francisco Duclou),Chavoso (Gabriel Rizzo)
Prb (João Pedro Oliveira),Milo (Arthur Vieira)
Prb (João Pedro Oliveira),Chavoso (Gabriel Rizzo)
Milo (Arthur Vieira),Chavoso (Gabriel Rizzo)
Milo (Arthur Vieira),Juzinho (Gabriel Nishimura)
Chavoso (Gabriel Rizzo),Juzinho (Gabriel Nishimura)
Verto (Álvaro Martins),SirT (Thúlio Carlos)
Verto (Álvaro Martins),Evrot (Danniel Franco)
Verto (Álvaro Martins),Road (Roberto Freitas) (Roberto Freitas)
Verto (Álvaro Martins),furyz (Erick Susin)
Verto (Álvaro Martins),Vahvel (Victor Vieira)
SirT (Thúlio Carlos),furyz (Erick Susin)
Evrot (Danniel Franco),furyz (Erick Susin)
Name (Gustavo Rodrigues),Atlanta (Guilherme Matos) (Guilherme Matos)
Name (Gustavo Rodrigues),Gyeong (Leonardo Oliveira Alves)
Kennedys (Bruno Garcia),Cariok (Marcos Oliveira)
Kennedys (Bruno Garcia),Atlanta (Guilherme Matos) (Guilherme Matos)
Kennedys (Bruno Garcia),Kales (Thales Augusto)
Kennedys (Bruno Garcia),Cansado (Matheus Guimarães)
Kennedys (Bruno Garcia),Gyeong (Leonardo Oliveira Alves)
Cariok (Marcos Oliveira),Atlanta (Guilherme Matos) (Guilherme Matos)
Cariok (Marcos Oliveira),Kales (Thales Augusto)
Cariok (Marcos Oliveira),Gyeong (Leonardo Oliveira Alves)
Atlanta (Guilherme Matos) (Guilherme Matos),Cansado (Matheus Guimarães)
Atlanta (Guilherme Matos) (Guilherme Matos),Gyeong (Leonardo Oliveira Alves)
Kales (Thales Augusto),Cansado (Matheus Guimarães)
Kales (Thales Augusto),Gyeong (Leonardo Oliveira Alves)
Cansado (Matheus Guimarães),Gyeong (Leonardo Oliveira Alves)
Near (Luiz Gustavo Costa) (Luiz Gustavo Costa),Erasus (Leonardo Faria)
Near (Luiz Gustavo Costa) (Luiz Gustavo Costa),Fear (Joel Reyna) (Joel Reyna)
Near (Luiz Gustavo Costa) (Luiz Gustavo Costa),TRIGOD (Matheus Trigo)
Near (Luiz Gustavo Costa) (Luiz Gustavo Costa),Devo (Jefferson de Aguiar)
Near (Luiz Gustavo Costa) (Luiz Gustavo Costa),Codpiece (Alexandre de Carli)
Skywaf (João Gabriel Martins),Erasus (Leonardo Faria)
Skywaf (João Gabriel Martins),Fear (Joel Reyna) (Joel Reyna)
Skywaf (João Gabriel Martins),TRIGOD (Matheus Trigo)
Skywaf (João Gabriel Martins),Codpiece (Alexandre de Carli)
Erasus (Leonardo Faria),Fear (Joel Reyna) (Joel Reyna)
Erasus (Leonardo Faria),Devo (Jefferson de Aguiar)
Erasus (Leonardo Faria),Codpiece (Alexandre de Carli)
Fear (Joel Reyna) (Joel Reyna),TRIGOD (Matheus Trigo)
Fear (Joel Reyna) (Joel Reyna),Devo (Jefferson de Aguiar)
Fear (Joel Reyna) (Joel Reyna),Codpiece (Alexandre de Carli)
TRIGOD (Matheus Trigo),Devo (Jefferson de Aguiar)
TRIGOD (Matheus Trigo),Codpiece (Alexandre de Carli)
LEP (Pedro Luiz Marcari),Avenger (Adriano Perassoli) (Adriano Perassoli)
LEP (Pedro Luiz Marcari),StoneD YoDa (Felipe Noronha)
Guigo (Guilherme Ruiz),Revolta (Gabriel Henud)
Guigo (Guilherme Ruiz),StoneD YoDa (Felipe Noronha)
Guigo (Guilherme Ruiz),SacyR (Gustavo Rossi)
Guigo (Guilherme Ruiz),Cabuloso (Victor Oliveira)
Guigo (Guilherme Ruiz),Loop (Caio Almeida)
Revolta (Gabriel Henud),Avenger (Adriano Perassoli) (Adriano Perassoli)
Revolta (Gabriel Henud),StoneD YoDa (Felipe Noronha)
Avenger (Adriano Perassoli) (Adriano Perassoli),SacyR (Gustavo Rossi)
Avenger (Adriano Perassoli) (Adriano Perassoli),Cabuloso (Victor Oliveira)
Avenger (Adriano Perassoli) (Adriano Perassoli),Loop (Caio Almeida)
StoneD YoDa (Felipe Noronha),Cabuloso (Victor Oliveira)
StoneD YoDa (Felipe Noronha),Loop (Caio Almeida)
SkyBart (Mateus Neves),Steal (Victor Ruiz) (Victor Ruiz)
Steal (Victor Ruiz) (Victor Ruiz),JoJo (Gabriel Dzelme) (Gabriel Dzelme)
Aoshi (Franklin Coutinho),accez (Lucas Miranda)
Aoshi (Franklin Coutinho),Blacky (Matheus Lessa)
Aoshi (Franklin Coutinho),Lannik (Júlio Gomes)
Aoshi (Franklin Coutinho),Maynah (Antonio Maynah)
accez (Lucas Miranda),Blacky (Matheus Lessa)
accez (Lucas Miranda),Lannik (Júlio Gomes)
accez (Lucas Miranda),Maynah (Antonio Maynah)
Blacky (Matheus Lessa),Lannik (Júlio Gomes)
Blacky (Matheus Lessa),Maynah (Antonio Maynah)
Lannik (Júlio Gomes),Maynah (Antonio Maynah)
Doxy (Rafael Adl Zarabi),Erasus (Leonardo Faria)
Doxy (Rafael Adl Zarabi),Fear (Joel Reyna) (Joel Reyna)
Doxy (Rafael Adl Zarabi),TRIGOD (Matheus Trigo)
Doxy (Rafael Adl Zarabi),Codpiece (Alexandre de Carli)
Tyrin (William Portugal) (William Portugal),Prb (João Pedro Oliveira)
Tyrin (William Portugal) (William Portugal),NOsFerus (Júlio César Cruz)
Tyrin (William Portugal) (William Portugal),Drop (Matheus Herdy)
Tyrin (William Portugal) (William Portugal),Baiano (Gustavo Gomes)
Prb (João Pedro Oliveira),NOsFerus (Júlio César Cruz)
Prb (João Pedro Oliveira),Drop (Matheus Herdy)
Prb (João Pedro Oliveira),Baiano (Gustavo Gomes)
NOsFerus (Júlio César Cruz),Baiano (Gustavo Gomes)
Drop (Matheus Herdy),Baiano (Gustavo Gomes)
Verto (Álvaro Martins),ReAt1vo (Oleg Ralchenko)
Verto (Álvaro Martins),Riyev (Marcelo Carrara)
ReAt1vo (Oleg Ralchenko),Evrot (Danniel Franco)
ReAt1vo (Oleg Ralchenko),Steal (Victor Ruiz) (Victor Ruiz)
ReAt1vo (Oleg Ralchenko),Riyev (Marcelo Carrara)
SirT (Thúlio Carlos),Steal (Victor Ruiz) (Victor Ruiz)
SirT (Thúlio Carlos),Riyev (Marcelo Carrara)
Evrot (Danniel Franco),Steal (Victor Ruiz) (Victor Ruiz)
Evrot (Danniel Franco),Riyev (Marcelo Carrara)
Steal (Victor Ruiz) (Victor Ruiz),Riyev (Marcelo Carrara)
Zantins (Luccas Zanqueta),Cariok (Marcos Oliveira)
Zantins (Luccas Zanqueta),tockers (Gabriel Claumann)
Zantins (Luccas Zanqueta),Thunder (Nélio Junior)
Zantins (Luccas Zanqueta),flare (Luiz Lobo)
Zantins (Luccas Zanqueta),slayer (Nuno Moutinho) (Nuno Moutinho)
Zantins (Luccas Zanqueta),ziriguidun (Pedro Vilarinho)
Hidan (Leonardo Borré),Cariok (Marcos Oliveira)
Hidan (Leonardo Borré),tockers (Gabriel Claumann)
Hidan (Leonardo Borré),flare (Luiz Lobo)
Hidan (Leonardo Borré),ziriguidun (Pedro Vilarinho)
Cariok (Marcos Oliveira),tockers (Gabriel Claumann)
Cariok (Marcos Oliveira),Thunder (Nélio Junior)
Cariok (Marcos Oliveira),flare (Luiz Lobo)
Cariok (Marcos Oliveira),slayer (Nuno Moutinho) (Nuno Moutinho)
Cariok (Marcos Oliveira),ziriguidun (Pedro Vilarinho)
tockers (Gabriel Claumann),flare (Luiz Lobo)
tockers (Gabriel Claumann),Cansado (Matheus Guimarães)
tockers (Gabriel Claumann),slayer (Nuno Moutinho) (Nuno Moutinho)
Thunder (Nélio Junior),flare (Luiz Lobo)
Thunder (Nélio Junior),ziriguidun (Pedro Vilarinho)
flare (Luiz Lobo),slayer (Nuno Moutinho) (Nuno Moutinho)
flare (Luiz Lobo),ziriguidun (Pedro Vilarinho)
Cansado (Matheus Guimarães),slayer (Nuno Moutinho) (Nuno Moutinho)
fNb (Natan Braz),Hauz (Bruno Ferreira)
Yampi (Yan Petermann),Hauz (Bruno Ferreira)
Hauz (Bruno Ferreira),Garotumb (Humberto Peixoto)
Hauz (Bruno Ferreira),Wos (Willyan Bonpam)
LEP (Pedro Luiz Marcari),TitaN (Alexandre Lima)
Revolta (Gabriel Henud),TitaN (Alexandre Lima)
StoneD YoDa (Felipe Noronha),TitaN (Alexandre Lima)
TitaN (Alexandre Lima),Cabuloso (Victor Oliveira)
Deoxys (Luis Gustavo),Kaiba (Guilherme Oliveira)
Deoxys (Luis Gustavo),Sessh (Bruno Alexandre)
Deoxys (Luis Gustavo),Piloto (Elvis Vergara)
Deoxys (Luis Gustavo),JoeStar (David Rosalino)
Deoxys (Luis Gustavo),Buero (Daniel Nunes)
Deoxys (Luis Gustavo),blury (Daniel Sarkovas)
Lynx (Pedro Quintavalle) (Pedro Quintavalle),Kaiba (Guilherme Oliveira)
Lynx (Pedro Quintavalle) (Pedro Quintavalle),Sessh (Bruno Alexandre)
Lynx (Pedro Quintavalle) (Pedro Quintavalle),Piloto (Elvis Vergara)
Lynx (Pedro Quintavalle) (Pedro Quintavalle),blury (Daniel Sarkovas)
Kaiba (Guilherme Oliveira),Piloto (Elvis Vergara)
Kaiba (Guilherme Oliveira),JoeStar (David Rosalino)
Kaiba (Guilherme Oliveira),Buero (Daniel Nunes)
Kaiba (Guilherme Oliveira),blury (Daniel Sarkovas)
Sessh (Bruno Alexandre),Piloto (Elvis Vergara)
Sessh (Bruno Alexandre),JoeStar (David Rosalino)
Piloto (Elvis Vergara),JoeStar (David Rosalino)
Piloto (Elvis Vergara),Buero (Daniel Nunes)
Piloto (Elvis Vergara),blury (Daniel Sarkovas)
Buero (Daniel Nunes),blury (Daniel Sarkovas)
mumus100 (Szépvölgyi Márió),Caos (Jonas Vriesman) (Jonas Vriesman)
Hidan (Leonardo Borré),Cansado (Matheus Guimarães)
Cansado (Matheus Guimarães),ziriguidun (Pedro Vilarinho)
Eradan (André Silva),Bgob (Bruno Giovane)
Eradan (André Silva),Tomate (Alaor Leão) (Alaor Leão)
Eradan (André Silva),Yan (Yan Franco) (Yan Franco)
Eradan (André Silva),Nano (Antonio Neto)
Bgob (Bruno Giovane),Tomate (Alaor Leão) (Alaor Leão)
Bgob (Bruno Giovane),Yan (Yan Franco) (Yan Franco)
Bgob (Bruno Giovane),Nano (Antonio Neto)
Tomate (Alaor Leão) (Alaor Leão),Yan (Yan Franco) (Yan Franco)
Tomate (Alaor Leão) (Alaor Leão),Nano (Antonio Neto)
Yan (Yan Franco) (Yan Franco),Nano (Antonio Neto)
Name (Gustavo Rodrigues),Aegis (Gabriel Lemos) (Gabriel Lemos)
Name (Gustavo Rodrigues),Grevthar (Daniel Xavier)
Name (Gustavo Rodrigues),TRIGOD (Matheus Trigo)
Name (Gustavo Rodrigues),WoodBoy (Vinícius Hartmann)
Aegis (Gabriel Lemos) (Gabriel Lemos),Grevthar (Daniel Xavier)
Aegis (Gabriel Lemos) (Gabriel Lemos),TRIGOD (Matheus Trigo)
Aegis (Gabriel Lemos) (Gabriel Lemos),WoodBoy (Vinícius Hartmann)
Grevthar (Daniel Xavier),TRIGOD (Matheus Trigo)
Grevthar (Daniel Xavier),WoodBoy (Vinícius Hartmann)
TRIGOD (Matheus Trigo),WoodBoy (Vinícius Hartmann)
Buggax (Mateo Aroztegui),Tierwulf (Sebastián Mateluna)
Buggax (Mateo Aroztegui),Evrot (Danniel Franco)
Buggax (Mateo Aroztegui),Matsukaze (Pedro Gama)
Buggax (Mateo Aroztegui),Riyev (Marcelo Carrara)
Buggax (Mateo Aroztegui),Politico (Iago Cerqueira)
Buggax (Mateo Aroztegui),Chawy (Wong Xing Lei (王心磊))
Buggax (Mateo Aroztegui),RafaP (Rafael Pinheiro)
Tierwulf (Sebastián Mateluna),Evrot (Danniel Franco)
Tierwulf (Sebastián Mateluna),Matsukaze (Pedro Gama)
Tierwulf (Sebastián Mateluna),Riyev (Marcelo Carrara)
Tierwulf (Sebastián Mateluna),Politico (Iago Cerqueira)
Tierwulf (Sebastián Mateluna),Chawy (Wong Xing Lei (王心磊))
Tierwulf (Sebastián Mateluna),RafaP (Rafael Pinheiro)
Evrot (Danniel Franco),Matsukaze (Pedro Gama)
Evrot (Danniel Franco),Politico (Iago Cerqueira)
Evrot (Danniel Franco),Chawy (Wong Xing Lei (王心磊))
Evrot (Danniel Franco),RafaP (Rafael Pinheiro)
Matsukaze (Pedro Gama),Riyev (Marcelo Carrara)
Matsukaze (Pedro Gama),Politico (Iago Cerqueira)
Matsukaze (Pedro Gama),Chawy (Wong Xing Lei (王心磊))
Matsukaze (Pedro Gama),RafaP (Rafael Pinheiro)
Riyev (Marcelo Carrara),Politico (Iago Cerqueira)
Riyev (Marcelo Carrara),Chawy (Wong Xing Lei (王心磊))
Riyev (Marcelo Carrara),RafaP (Rafael Pinheiro)
Chawy (Wong Xing Lei (王心磊)),RafaP (Rafael Pinheiro)
Hidan (Leonardo Borré),Dynquedo (Matheus Rossini)
Hidan (Leonardo Borré),esA (Eidi Yanagimachi)
Hidan (Leonardo Borré),Raven (Renato Dimas) (Renato Dimas)
Cariok (Marcos Oliveira),Dynquedo (Matheus Rossini)
Cariok (Marcos Oliveira),Raven (Renato Dimas) (Renato Dimas)
Dynquedo (Matheus Rossini),flare (Luiz Lobo)
Dynquedo (Matheus Rossini),esA (Eidi Yanagimachi)
Dynquedo (Matheus Rossini),Raven (Renato Dimas) (Renato Dimas)
Dynquedo (Matheus Rossini),tockers (Gabriel Claumann)
flare (Luiz Lobo),esA (Eidi Yanagimachi)
flare (Luiz Lobo),Raven (Renato Dimas) (Renato Dimas)
esA (Eidi Yanagimachi),Raven (Renato Dimas) (Renato Dimas)
Raven (Renato Dimas) (Renato Dimas),tockers (Gabriel Claumann)
Eradan (André Silva),Snowlz (Guilherme Neves)
Eradan (André Silva),Deoxys (Luis Gustavo)
Eradan (André Silva),Juzinho (Gabriel Nishimura)
Eradan (André Silva),WizardKira (Robert Berberte)
Eradan (André Silva),Pegasus (Ícaro Crepalde)
Bgob (Bruno Giovane),Snowlz (Guilherme Neves)
Bgob (Bruno Giovane),Juzinho (Gabriel Nishimura)
Bgob (Bruno Giovane),WizardKira (Robert Berberte)
Bgob (Bruno Giovane),Pegasus (Ícaro Crepalde)
Snowlz (Guilherme Neves),Nano (Antonio Neto)
Snowlz (Guilherme Neves),WizardKira (Robert Berberte)
Snowlz (Guilherme Neves),Pegasus (Ícaro Crepalde)
Deoxys (Luis Gustavo),Juzinho (Gabriel Nishimura)
Deoxys (Luis Gustavo),Nano (Antonio Neto)
Deoxys (Luis Gustavo),WizardKira (Robert Berberte)
Deoxys (Luis Gustavo),Pegasus (Ícaro Crepalde)
Juzinho (Gabriel Nishimura),Nano (Antonio Neto)
Juzinho (Gabriel Nishimura),WizardKira (Robert Berberte)
Juzinho (Gabriel Nishimura),Pegasus (Ícaro Crepalde)
Nano (Antonio Neto),WizardKira (Robert Berberte)
Nano (Antonio Neto),Pegasus (Ícaro Crepalde)
WizardKira (Robert Berberte),Pegasus (Ícaro Crepalde)
Ayel (Marcelo Mello),Aegis (Gabriel Lemos) (Gabriel Lemos)
Ayel (Marcelo Mello),Sky (Kim Ha-neul) (Kim Ha-neul (김하늘))
Ayel (Marcelo Mello),Grevthar (Daniel Xavier)
Ayel (Marcelo Mello),TitaN (Alexandre Lima)
Ayel (Marcelo Mello),WoodBoy (Vinícius Hartmann)
Ayel (Marcelo Mello),Nuddle (Jean-François Caron)
