From,To
Huni (Heo Seung-hoon (허승훈)),Peanut (Han Wang-ho (한왕호))
Huni (Heo Seung-hoon (허승훈)),Blank (Kang Sun-gu (강선구))
Huni (Heo Seung-hoon (허승훈)),Faker (Lee Sang-hyeok (이상혁))
Huni (Heo Seung-hoon (허승훈)),Bang (Bae Jun-sik (배준식))
Huni (Heo Seung-hoon (허승훈)),Wolf (Lee Jae-wan) (Lee Jae-wan (이재완))
Huni (Heo Seung-hoon (허승훈)),kkOma (Kim Jeong-gyun (김정균))
Peanut (Han Wang-ho (한왕호)),Faker (Lee Sang-hyeok (이상혁))
Peanut (Han Wang-ho (한왕호)),Bang (Bae Jun-sik (배준식))
Peanut (Han Wang-ho (한왕호)),Wolf (Lee Jae-wan) (Lee Jae-wan (이재완))
Peanut (Han Wang-ho (한왕호)),kkOma (Kim Jeong-gyun (김정균))
Rockky (Atit Phaomuang),Lloyd (Juckkirsts Kongubon)
Rockky (Atit Phaomuang),G4 (Nuttapong Menkasikan)
Rockky (Atit Phaomuang),Niksar (Valentin Zimakov)
Rockky (Atit Phaomuang),Rich (Warich Kittiwattanawong) (Warich Kittiwattanawong)
Rockky (Atit Phaomuang),Chainarin (Chainarin Waithayawanthiti)
Lloyd (Juckkirsts Kongubon),Niksar (Valentin Zimakov)
Lloyd (Juckkirsts Kongubon),Rich (Warich Kittiwattanawong) (Warich Kittiwattanawong)
Lloyd (Juckkirsts Kongubon),Chainarin (Chainarin Waithayawanthiti)
G4 (Nuttapong Menkasikan),Niksar (Valentin Zimakov)
G4 (Nuttapong Menkasikan),Rich (Warich Kittiwattanawong) (Warich Kittiwattanawong)
G4 (Nuttapong Menkasikan),Chainarin (Chainarin Waithayawanthiti)
Niksar (Valentin Zimakov),Rich (Warich Kittiwattanawong) (Warich Kittiwattanawong)
Niksar (Valentin Zimakov),Chainarin (Chainarin Waithayawanthiti)
Rich (Warich Kittiwattanawong) (Warich Kittiwattanawong),Chainarin (Chainarin Waithayawanthiti)
Licorice (Eric Ritchie),Blaber (Robert Huang)
Licorice (Eric Ritchie),Svenskeren (Dennis Johnsen)
Licorice (Eric Ritchie),Incarnati0n (Nicolaj Jensen)
Licorice (Eric Ritchie),Sneaky (Zachary Scuderi)
Licorice (Eric Ritchie),Zeyzal (Tristan Stidam)
Licorice (Eric Ritchie),Reapered (Bok Han-gyu (복한규))
Blaber (Robert Huang),Incarnati0n (Nicolaj Jensen)
Blaber (Robert Huang),Sneaky (Zachary Scuderi)
Blaber (Robert Huang),Zeyzal (Tristan Stidam)
Blaber (Robert Huang),Reapered (Bok Han-gyu (복한규))
Svenskeren (Dennis Johnsen),Incarnati0n (Nicolaj Jensen)
Svenskeren (Dennis Johnsen),Sneaky (Zachary Scuderi)
Svenskeren (Dennis Johnsen),Zeyzal (Tristan Stidam)
Svenskeren (Dennis Johnsen),Reapered (Bok Han-gyu (복한규))
Incarnati0n (Nicolaj Jensen),Zeyzal (Tristan Stidam)
Sneaky (Zachary Scuderi),Zeyzal (Tristan Stidam)
Zeyzal (Tristan Stidam),Reapered (Bok Han-gyu (복한규))
Evi (Shunsuke Murase (村瀬 俊介)),Steal (Mun Geon-yeong) (Moon Geon-yeong (문건영))
Evi (Shunsuke Murase (村瀬 俊介)),Ceros (Kyohei Yoshida (吉田 恭平))
Evi (Shunsuke Murase (村瀬 俊介)),Yutapon (Yuta Sugiura (杉浦 悠太))
Evi (Shunsuke Murase (村瀬 俊介)),viviD (Han Gi-hun (한기훈))
Evi (Shunsuke Murase (村瀬 俊介)),Kazu (Kazuta Suzuki (鈴木 和太))
Steal (Mun Geon-yeong) (Moon Geon-yeong (문건영)),Ceros (Kyohei Yoshida (吉田 恭平))
Steal (Mun Geon-yeong) (Moon Geon-yeong (문건영)),Yutapon (Yuta Sugiura (杉浦 悠太))
Steal (Mun Geon-yeong) (Moon Geon-yeong (문건영)),viviD (Han Gi-hun (한기훈))
Steal (Mun Geon-yeong) (Moon Geon-yeong (문건영)),Kazu (Kazuta Suzuki (鈴木 和太))
Ceros (Kyohei Yoshida (吉田 恭平)),Yutapon (Yuta Sugiura (杉浦 悠太))
Ceros (Kyohei Yoshida (吉田 恭平)),viviD (Han Gi-hun (한기훈))
Ceros (Kyohei Yoshida (吉田 恭平)),Kazu (Kazuta Suzuki (鈴木 和太))
Yutapon (Yuta Sugiura (杉浦 悠太)),viviD (Han Gi-hun (한기훈))
Yutapon (Yuta Sugiura (杉浦 悠太)),Kazu (Kazuta Suzuki (鈴木 和太))
viviD (Han Gi-hun (한기훈)),Kazu (Kazuta Suzuki (鈴木 和太))
BioPanther (Brandon Alexander),UDYSOF (Toby Horne)
BioPanther (Brandon Alexander),shernfire (Shern Tai)
BioPanther (Brandon Alexander),Triple (Stephen Li)
BioPanther (Brandon Alexander),k1ng (Calvin Truong)
BioPanther (Brandon Alexander),Cupcake (Andy van der Vyver)
BioPanther (Brandon Alexander),Sharp (Curtis Morgan) (Curtis Morgan)
UDYSOF (Toby Horne),Triple (Stephen Li)
UDYSOF (Toby Horne),k1ng (Calvin Truong)
UDYSOF (Toby Horne),Cupcake (Andy van der Vyver)
UDYSOF (Toby Horne),Sharp (Curtis Morgan) (Curtis Morgan)
shernfire (Shern Tai),Triple (Stephen Li)
shernfire (Shern Tai),Cupcake (Andy van der Vyver)
Triple (Stephen Li),k1ng (Calvin Truong)
Triple (Stephen Li),Cupcake (Andy van der Vyver)
Triple (Stephen Li),Sharp (Curtis Morgan) (Curtis Morgan)
k1ng (Calvin Truong),Cupcake (Andy van der Vyver)
Cupcake (Andy van der Vyver),Sharp (Curtis Morgan) (Curtis Morgan)
Ray (Jeon Ji-won (전지원)),Clearlove (Ming Kai (明凯))
Ray (Jeon Ji-won (전지원)),Haro (Chen Wen-Lin (陈文林))
Ray (Jeon Ji-won (전지원)),Scout (Lee Ye-chan (이예찬))
Ray (Jeon Ji-won (전지원)),iBoy (Hu Xian-Zhao (胡显昭))
Ray (Jeon Ji-won (전지원)),Meiko (Tian Ye (田野))
Ray (Jeon Ji-won (전지원)),NoFe (Jeong No-chul (정노철))
Haro (Chen Wen-Lin (陈文林)),Scout (Lee Ye-chan (이예찬))
Haro (Chen Wen-Lin (陈文林)),iBoy (Hu Xian-Zhao (胡显昭))
Haro (Chen Wen-Lin (陈文林)),Meiko (Tian Ye (田野))
Haro (Chen Wen-Lin (陈文林)),NoFe (Jeong No-chul (정노철))
Wunder (Martin Hansen),Jankos (Marcin Jankowski)
Wunder (Martin Hansen),Perkz (Luka Perković)
Wunder (Martin Hansen),Hjarnan (Petter Freyschuss)
Wunder (Martin Hansen),Wadid (Kim Bae-in (김배인))
Wunder (Martin Hansen),GrabbZ (Fabian Lohmann)
Jankos (Marcin Jankowski),Perkz (Luka Perković)
Jankos (Marcin Jankowski),Hjarnan (Petter Freyschuss)
Jankos (Marcin Jankowski),Wadid (Kim Bae-in (김배인))
Jankos (Marcin Jankowski),GrabbZ (Fabian Lohmann)
Perkz (Luka Perković),Hjarnan (Petter Freyschuss)
Perkz (Luka Perković),Wadid (Kim Bae-in (김배인))
Perkz (Luka Perković),GrabbZ (Fabian Lohmann)
Hjarnan (Petter Freyschuss),Wadid (Kim Bae-in (김배인))
Hjarnan (Petter Freyschuss),GrabbZ (Fabian Lohmann)
Wadid (Kim Bae-in (김배인)),GrabbZ (Fabian Lohmann)
PK (Hsieh Yu-Ting (謝宇庭)),Empt2y (Anson Leung (梁子皞))
PK (Hsieh Yu-Ting (謝宇庭)),Candy (Kim Seung-ju) (Kim Seung-ju (김승주))
PK (Hsieh Yu-Ting (謝宇庭)),Stitch (Lee Seung-ju (이승주))
PK (Hsieh Yu-Ting (謝宇庭)),Koala (Lin Chih-Chiang) (Lin Chih-Chiang (林志強))
PK (Hsieh Yu-Ting (謝宇庭)),Wei (Fu Chien-Wei) (Fu Chien-Wei (傅千威))
Empt2y (Anson Leung (梁子皞)),Candy (Kim Seung-ju) (Kim Seung-ju (김승주))
Empt2y (Anson Leung (梁子皞)),Stitch (Lee Seung-ju (이승주))
Empt2y (Anson Leung (梁子皞)),Koala (Lin Chih-Chiang) (Lin Chih-Chiang (林志強))
Empt2y (Anson Leung (梁子皞)),Wei (Fu Chien-Wei) (Fu Chien-Wei (傅千威))
Candy (Kim Seung-ju) (Kim Seung-ju (김승주)),Stitch (Lee Seung-ju (이승주))
Candy (Kim Seung-ju) (Kim Seung-ju (김승주)),Koala (Lin Chih-Chiang) (Lin Chih-Chiang (林志強))
Candy (Kim Seung-ju) (Kim Seung-ju (김승주)),Wei (Fu Chien-Wei) (Fu Chien-Wei (傅千威))
Stitch (Lee Seung-ju (이승주)),Koala (Lin Chih-Chiang) (Lin Chih-Chiang (林志強))
Stitch (Lee Seung-ju (이승주)),Wei (Fu Chien-Wei) (Fu Chien-Wei (傅千威))
Koala (Lin Chih-Chiang) (Lin Chih-Chiang (林志強)),Wei (Fu Chien-Wei) (Fu Chien-Wei (傅千威))
PvPStejos (Aleksander Glazkov),Lodik (Stanislav Kornelyuk)
PvPStejos (Aleksander Glazkov),ATRemains (Igors Radkevič)
Diamondprox (Danil Reshetnikov),Lodik (Stanislav Kornelyuk)
Diamondprox (Danil Reshetnikov),ATRemains (Igors Radkevič)
Kira (Mykhailo Harmash),Lodik (Stanislav Kornelyuk)
Kira (Mykhailo Harmash),ATRemains (Igors Radkevič)
Lodik (Stanislav Kornelyuk),EDward (Edward Abgaryan)
Lodik (Stanislav Kornelyuk),ATRemains (Igors Radkevič)
EDward (Edward Abgaryan),ATRemains (Igors Radkevič)
Relic (José Pombo),SolidSnake (Diego Vallejo)
Relic (José Pombo),Cotopaco (Sergio Silva)
Relic (José Pombo),Renyu (Renato Gallegos)
Relic (José Pombo),Arce (Diego Arce Chang)
Relic (José Pombo),Soren (Carlos Ibarra) (Carlos Ibarra)
SolidSnake (Diego Vallejo),Cotopaco (Sergio Silva)
SolidSnake (Diego Vallejo),Renyu (Renato Gallegos)
SolidSnake (Diego Vallejo),Arce (Diego Arce Chang)
SolidSnake (Diego Vallejo),Soren (Carlos Ibarra) (Carlos Ibarra)
Cotopaco (Sergio Silva),Renyu (Renato Gallegos)
Cotopaco (Sergio Silva),Arce (Diego Arce Chang)
Cotopaco (Sergio Silva),Soren (Carlos Ibarra) (Carlos Ibarra)
Renyu (Renato Gallegos),Arce (Diego Arce Chang)
Renyu (Renato Gallegos),Soren (Carlos Ibarra) (Carlos Ibarra)
Arce (Diego Arce Chang),Soren (Carlos Ibarra) (Carlos Ibarra)
Zantins (Luccas Zanqueta),Ranger (Filipe Brombilla)
Zantins (Luccas Zanqueta),dyNquedo (Matheus Rossini)
Zantins (Luccas Zanqueta),Titan (Alexandre Lima)
Zantins (Luccas Zanqueta),Riyev (Marcelo Carrara)
Zantins (Luccas Zanqueta),Hiro (Lee Woo-suk) (Lee Woo-suk (이우석))
Ranger (Filipe Brombilla),dyNquedo (Matheus Rossini)
Ranger (Filipe Brombilla),Titan (Alexandre Lima)
Ranger (Filipe Brombilla),Riyev (Marcelo Carrara)
Ranger (Filipe Brombilla),Hiro (Lee Woo-suk) (Lee Woo-suk (이우석))
dyNquedo (Matheus Rossini),Titan (Alexandre Lima)
dyNquedo (Matheus Rossini),Riyev (Marcelo Carrara)
dyNquedo (Matheus Rossini),Hiro (Lee Woo-suk) (Lee Woo-suk (이우석))
Titan (Alexandre Lima),Riyev (Marcelo Carrara)
Titan (Alexandre Lima),Hiro (Lee Woo-suk) (Lee Woo-suk (이우석))
Riyev (Marcelo Carrara),Hiro (Lee Woo-suk) (Lee Woo-suk (이우석))
Nate (Damian Rea),Tierwulf (Sebastián Mateluna)
Nate (Damian Rea),Plugo (Joaquín Pérez)
Nate (Damian Rea),Fix (Nicolás Sayago)
Nate (Damian Rea),Slow (Eduardo Garcés)
Nate (Damian Rea),Pierre (Misael di Ciancia)
fabFabulous (Asım Cihat Karakaya),Stomaged (İlyas Furkan Güngör)
fabFabulous (Asım Cihat Karakaya),GBM (Lee Chang-seok (이창석))
fabFabulous (Asım Cihat Karakaya),Zeitnot (Berkay Aşıkuzun)
fabFabulous (Asım Cihat Karakaya),SnowFlower (No Hoi-jong (노회종))
fabFabulous (Asım Cihat Karakaya),Irean (Heo Yeong-cheol (허영철))
Stomaged (İlyas Furkan Güngör),GBM (Lee Chang-seok (이창석))
Stomaged (İlyas Furkan Güngör),Zeitnot (Berkay Aşıkuzun)
Stomaged (İlyas Furkan Güngör),SnowFlower (No Hoi-jong (노회종))
Stomaged (İlyas Furkan Güngör),Irean (Heo Yeong-cheol (허영철))
GBM (Lee Chang-seok (이창석)),Zeitnot (Berkay Aşıkuzun)
GBM (Lee Chang-seok (이창석)),SnowFlower (No Hoi-jong (노회종))
GBM (Lee Chang-seok (이창석)),Irean (Heo Yeong-cheol (허영철))
Zeitnot (Berkay Aşıkuzun),SnowFlower (No Hoi-jong (노회종))
Zeitnot (Berkay Aşıkuzun),Irean (Heo Yeong-cheol (허영철))
SnowFlower (No Hoi-jong (노회종)),Irean (Heo Yeong-cheol (허영철))
Ssumday (Kim Chan-ho (김찬호)),AnDa (Andy Hoang)
Ssumday (Kim Chan-ho (김찬호)),Ryu (Ryu Sang-wook (류상욱))
Ssumday (Kim Chan-ho (김찬호)),Rikara (Richard Samuel Oh)
Ssumday (Kim Chan-ho (김찬호)),aphromoo (Zaqueri Black)
Ssumday (Kim Chan-ho (김찬호)),Pr0lly (Neil Hammad)
AnDa (Andy Hoang),Ryu (Ryu Sang-wook (류상욱))
AnDa (Andy Hoang),Rikara (Richard Samuel Oh)
AnDa (Andy Hoang),aphromoo (Zaqueri Black)
AnDa (Andy Hoang),Pr0lly (Neil Hammad)
Ryu (Ryu Sang-wook (류상욱)),Rikara (Richard Samuel Oh)
Ryu (Ryu Sang-wook (류상욱)),aphromoo (Zaqueri Black)
Rikara (Richard Samuel Oh),aphromoo (Zaqueri Black)
Rikara (Richard Samuel Oh),Pr0lly (Neil Hammad)
aphromoo (Zaqueri Black),Pr0lly (Neil Hammad)
Kiin (Kim Gi-in (김기인)),Spirit (Lee Da-yoon (이다윤))
Kiin (Kim Gi-in (김기인)),Mowgli (Lee Jae-ha (이재하))
Kiin (Kim Gi-in (김기인)),Kuro (Lee Seo-haeng (이서행))
Kiin (Kim Gi-in (김기인)),Kkramer (Ha Jong-hun (하종훈))
Kiin (Kim Gi-in (김기인)),TusiN (Park Jong-ik (박종익))
Kiin (Kim Gi-in (김기인)),Ccomet (Lim Hye-sung (임혜성))
Spirit (Lee Da-yoon (이다윤)),Kuro (Lee Seo-haeng (이서행))
Spirit (Lee Da-yoon (이다윤)),Kkramer (Ha Jong-hun (하종훈))
Spirit (Lee Da-yoon (이다윤)),TusiN (Park Jong-ik (박종익))
Spirit (Lee Da-yoon (이다윤)),Ccomet (Lim Hye-sung (임혜성))
Mowgli (Lee Jae-ha (이재하)),Kuro (Lee Seo-haeng (이서행))
Mowgli (Lee Jae-ha (이재하)),Kkramer (Ha Jong-hun (하종훈))
Mowgli (Lee Jae-ha (이재하)),TusiN (Park Jong-ik (박종익))
Mowgli (Lee Jae-ha (이재하)),Ccomet (Lim Hye-sung (임혜성))
Kuro (Lee Seo-haeng (이서행)),Kkramer (Ha Jong-hun (하종훈))
Kuro (Lee Seo-haeng (이서행)),TusiN (Park Jong-ik (박종익))
Kuro (Lee Seo-haeng (이서행)),Ccomet (Lim Hye-sung (임혜성))
Kkramer (Ha Jong-hun (하종훈)),TusiN (Park Jong-ik (박종익))
Kkramer (Ha Jong-hun (하종훈)),Ccomet (Lim Hye-sung (임혜성))
TusiN (Park Jong-ik (박종익)),Ccomet (Lim Hye-sung (임혜성))
Hanabi (Su Chia-Hsiang) (Su Chia-Hsiang (蘇嘉祥)),Moojin (Kim Moo-jin (김무진))
Hanabi (Su Chia-Hsiang) (Su Chia-Hsiang (蘇嘉祥)),Maple (Huang Yi-Tang) (Huang Yi-Tang (黃熠棠))
Hanabi (Su Chia-Hsiang) (Su Chia-Hsiang (蘇嘉祥)),Betty (Lu Yu-Hung (盧禹宏))
Hanabi (Su Chia-Hsiang) (Su Chia-Hsiang (蘇嘉祥)),SwordArT (Hu Shuo-Chieh (胡碩傑))
Hanabi (Su Chia-Hsiang) (Su Chia-Hsiang (蘇嘉祥)),Fluidwind (Chen Ju-Chih (陳如治))
Moojin (Kim Moo-jin (김무진)),Maple (Huang Yi-Tang) (Huang Yi-Tang (黃熠棠))
Moojin (Kim Moo-jin (김무진)),Betty (Lu Yu-Hung (盧禹宏))
Moojin (Kim Moo-jin (김무진)),SwordArT (Hu Shuo-Chieh (胡碩傑))
Moojin (Kim Moo-jin (김무진)),Fluidwind (Chen Ju-Chih (陳如治))
Betty (Lu Yu-Hung (盧禹宏)),Fluidwind (Chen Ju-Chih (陳如治))
sOAZ (Paul Boyer),Hylissang (Zdravets Iliev Galabov)
Bwipo (Gabriël Rau),Broxah (Mads-Brock Pedersen)
Bwipo (Gabriël Rau),Caps (Rasmus Winther)
Bwipo (Gabriël Rau),Rekkles (Martin Larsson)
Bwipo (Gabriël Rau),Hylissang (Zdravets Iliev Galabov)
Bwipo (Gabriël Rau),Dylan (Dylan Falco)
Broxah (Mads-Brock Pedersen),Hylissang (Zdravets Iliev Galabov)
Caps (Rasmus Winther),Hylissang (Zdravets Iliev Galabov)
Rekkles (Martin Larsson),Hylissang (Zdravets Iliev Galabov)
Hylissang (Zdravets Iliev Galabov),Dylan (Dylan Falco)
PK (Hsieh Yu-Ting (謝宇庭)),baybay (Wang You-Chun (王佑軍))
baybay (Wang You-Chun (王佑軍)),Candy (Kim Seung-ju) (Kim Seung-ju (김승주))
baybay (Wang You-Chun (王佑軍)),Stitch (Lee Seung-ju (이승주))
baybay (Wang You-Chun (王佑軍)),Koala (Lin Chih-Chiang) (Lin Chih-Chiang (林志強))
baybay (Wang You-Chun (王佑軍)),Wei (Fu Chien-Wei) (Fu Chien-Wei (傅千威))
Duke (Lee Ho-seong) (Lee Ho-seong (이호성)),Ning (Gao Zhen-Ning (高振宁))
Duke (Lee Ho-seong) (Lee Ho-seong (이호성)),Rookie (Song Eui-jin (송의진))
Duke (Lee Ho-seong) (Lee Ho-seong (이호성)),JackeyLove (Yu Wen-Bo (喻文波))
Duke (Lee Ho-seong) (Lee Ho-seong (이호성)),Baolan (Wang Liu-Yi (王柳羿))
Duke (Lee Ho-seong) (Lee Ho-seong (이호성)), (Kim Jeong-soo (김정수))
TheShy (Kang Seung-lok (강승록)),Ning (Gao Zhen-Ning (高振宁))
TheShy (Kang Seung-lok (강승록)),Rookie (Song Eui-jin (송의진))
TheShy (Kang Seung-lok (강승록)),JackeyLove (Yu Wen-Bo (喻文波))
TheShy (Kang Seung-lok (강승록)),Baolan (Wang Liu-Yi (王柳羿))
TheShy (Kang Seung-lok (강승록)), (Kim Jeong-soo (김정수))
Ning (Gao Zhen-Ning (高振宁)),Rookie (Song Eui-jin (송의진))
Ning (Gao Zhen-Ning (高振宁)),JackeyLove (Yu Wen-Bo (喻文波))
Ning (Gao Zhen-Ning (高振宁)),Baolan (Wang Liu-Yi (王柳羿))
Ning (Gao Zhen-Ning (高振宁)), (Kim Jeong-soo (김정수))
Rookie (Song Eui-jin (송의진)),JackeyLove (Yu Wen-Bo (喻文波))
Rookie (Song Eui-jin (송의진)),Baolan (Wang Liu-Yi (王柳羿))
Rookie (Song Eui-jin (송의진)), (Kim Jeong-soo (김정수))
JackeyLove (Yu Wen-Bo (喻文波)),Baolan (Wang Liu-Yi (王柳羿))
JackeyLove (Yu Wen-Bo (喻文波)), (Kim Jeong-soo (김정수))
Baolan (Wang Liu-Yi (王柳羿)), (Kim Jeong-soo (김정수))
Smeb (Song Kyung-ho (송경호)),Score (Go Dong-bin (고동빈))
Smeb (Song Kyung-ho (송경호)),Ucal (Son Woo-hyeon (손우현))
Smeb (Song Kyung-ho (송경호)),Deft (Kim Hyuk-kyu (김혁규))
Smeb (Song Kyung-ho (송경호)),Mata (Cho Se-hyoung (조세형))
Smeb (Song Kyung-ho (송경호)),Noexcuse (Jung Je-seung (정제승))
Score (Go Dong-bin (고동빈)),Ucal (Son Woo-hyeon (손우현))
Score (Go Dong-bin (고동빈)),Deft (Kim Hyuk-kyu (김혁규))
Score (Go Dong-bin (고동빈)),Mata (Cho Se-hyoung (조세형))
Score (Go Dong-bin (고동빈)),Noexcuse (Jung Je-seung (정제승))
Ucal (Son Woo-hyeon (손우현)),Deft (Kim Hyuk-kyu (김혁규))
Ucal (Son Woo-hyeon (손우현)),Mata (Cho Se-hyoung (조세형))
Ucal (Son Woo-hyeon (손우현)),Noexcuse (Jung Je-seung (정제승))
Deft (Kim Hyuk-kyu (김혁규)),Mata (Cho Se-hyoung (조세형))
Deft (Kim Hyuk-kyu (김혁규)),Noexcuse (Jung Je-seung (정제승))
Mata (Cho Se-hyoung (조세형)),Noexcuse (Jung Je-seung (정제승))
Liang (Wu Liang-Te (吳亮德)),Kongyue (Hsiao Jen-Tso (蕭任佐))
Liang (Wu Liang-Te (吳亮德)),Benny (Lien Hsiu-Chi) (Lien Hsiu-Chi (連修琪))
Liang (Wu Liang-Te (吳亮德)),Uniboy (Chen Chang-Chu (陳昌駒))
Liang (Wu Liang-Te (吳亮德)),Breeze (Huang Chien-Yuan (黃建源))
Liang (Wu Liang-Te (吳亮德)),K (Ko Kai-Sheng (柯凱盛))
Liang (Wu Liang-Te (吳亮德)),GreenTea (Tsai Shang-Ching (蔡尚精))
Kongyue (Hsiao Jen-Tso (蕭任佐)),Uniboy (Chen Chang-Chu (陳昌駒))
Kongyue (Hsiao Jen-Tso (蕭任佐)),Breeze (Huang Chien-Yuan (黃建源))
Kongyue (Hsiao Jen-Tso (蕭任佐)),K (Ko Kai-Sheng (柯凱盛))
Kongyue (Hsiao Jen-Tso (蕭任佐)),GreenTea (Tsai Shang-Ching (蔡尚精))
Benny (Lien Hsiu-Chi) (Lien Hsiu-Chi (連修琪)),Uniboy (Chen Chang-Chu (陳昌駒))
Benny (Lien Hsiu-Chi) (Lien Hsiu-Chi (連修琪)),Breeze (Huang Chien-Yuan (黃建源))
Benny (Lien Hsiu-Chi) (Lien Hsiu-Chi (連修琪)),K (Ko Kai-Sheng (柯凱盛))
Benny (Lien Hsiu-Chi) (Lien Hsiu-Chi (連修琪)),GreenTea (Tsai Shang-Ching (蔡尚精))
Uniboy (Chen Chang-Chu (陳昌駒)),Breeze (Huang Chien-Yuan (黃建源))
Uniboy (Chen Chang-Chu (陳昌駒)),K (Ko Kai-Sheng (柯凱盛))
Uniboy (Chen Chang-Chu (陳昌駒)),GreenTea (Tsai Shang-Ching (蔡尚精))
Breeze (Huang Chien-Yuan (黃建源)),K (Ko Kai-Sheng (柯凱盛))
Breeze (Huang Chien-Yuan (黃建源)),GreenTea (Tsai Shang-Ching (蔡尚精))
K (Ko Kai-Sheng (柯凱盛)),GreenTea (Tsai Shang-Ching (蔡尚精))
Zeros (Phạm Minh Lộc),Meliodas (Hoàng Tiến Nhật) (Hoàng Tiến Nhật)
Zeros (Phạm Minh Lộc),XuHao (Bùi Hoàng Sơn Vương)
Zeros (Phạm Minh Lộc),Naul (Võ Thành Luân)
Zeros (Phạm Minh Lộc),BigKoro (Đặng Ngọc Tài)
Zeros (Phạm Minh Lộc),Palette (Nguyễn Hải Trung)
Zeros (Phạm Minh Lộc),Ren (Nguyễn Văn Trọng)
Meliodas (Hoàng Tiến Nhật) (Hoàng Tiến Nhật),Naul (Võ Thành Luân)
Meliodas (Hoàng Tiến Nhật) (Hoàng Tiến Nhật),BigKoro (Đặng Ngọc Tài)
Meliodas (Hoàng Tiến Nhật) (Hoàng Tiến Nhật),Palette (Nguyễn Hải Trung)
Meliodas (Hoàng Tiến Nhật) (Hoàng Tiến Nhật),Ren (Nguyễn Văn Trọng)
XuHao (Bùi Hoàng Sơn Vương),Naul (Võ Thành Luân)
XuHao (Bùi Hoàng Sơn Vương),BigKoro (Đặng Ngọc Tài)
XuHao (Bùi Hoàng Sơn Vương),Palette (Nguyễn Hải Trung)
XuHao (Bùi Hoàng Sơn Vương),Ren (Nguyễn Văn Trọng)
Letme (Yan Jun-Ze (严君泽)),Karsa (Hung Hau-Hsuan (洪浩軒))
Letme (Yan Jun-Ze (严君泽)),Heart (Lee Gwan-hyung (이관형))
Karsa (Hung Hau-Hsuan (洪浩軒)),Xiaohu (Li Yuan-Hao (李元浩))
Karsa (Hung Hau-Hsuan (洪浩軒)),Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪))
Karsa (Hung Hau-Hsuan (洪浩軒)),Ming (Shi Sen-Ming) (Shi Sen-Ming (史森明))
Karsa (Hung Hau-Hsuan (洪浩軒)),Heart (Lee Gwan-hyung (이관형))
Mlxg (Liu Shi-Yu (刘世宇)),Heart (Lee Gwan-hyung (이관형))
Xiaohu (Li Yuan-Hao (李元浩)),Heart (Lee Gwan-hyung (이관형))
Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪)),Heart (Lee Gwan-hyung (이관형))
Ming (Shi Sen-Ming) (Shi Sen-Ming (史森明)),Heart (Lee Gwan-hyung (이관형))
Impact (Jeong Eon-young (정언영)),Xmithie (Jake Puchero)
Impact (Jeong Eon-young (정언영)),Pobelter (Eugene Park)
Impact (Jeong Eon-young (정언영)),Doublelift (Yiliang Peng)
Impact (Jeong Eon-young (정언영)),Olleh (Kim Joo-sung (김주성))
Impact (Jeong Eon-young (정언영)),Cain (Jang Nu-ri (장누리))
Xmithie (Jake Puchero),Cain (Jang Nu-ri (장누리))
Pobelter (Eugene Park),Cain (Jang Nu-ri (장누리))
Doublelift (Yiliang Peng),Olleh (Kim Joo-sung (김주성))
Doublelift (Yiliang Peng),Cain (Jang Nu-ri (장누리))
Olleh (Kim Joo-sung (김주성)),Cain (Jang Nu-ri (장누리))
Cabochard (Lucas Simon-Meslet),Kikis (Mateusz Szkudlarek)
Cabochard (Lucas Simon-Meslet),Jiizuke (Daniele di Mauro)
Cabochard (Lucas Simon-Meslet),Attila (Amadeu Carvalho)
Cabochard (Lucas Simon-Meslet),Jactroll (Jakub Skurzyński)
Cabochard (Lucas Simon-Meslet),YamatoCannon (Jakob Mebdi)
Kikis (Mateusz Szkudlarek),Jiizuke (Daniele di Mauro)
Kikis (Mateusz Szkudlarek),Attila (Amadeu Carvalho)
Kikis (Mateusz Szkudlarek),Jactroll (Jakub Skurzyński)
Kikis (Mateusz Szkudlarek),YamatoCannon (Jakob Mebdi)
Jiizuke (Daniele di Mauro),Attila (Amadeu Carvalho)
Jiizuke (Daniele di Mauro),Jactroll (Jakub Skurzyński)
Jiizuke (Daniele di Mauro),YamatoCannon (Jakob Mebdi)
Attila (Amadeu Carvalho),Jactroll (Jakub Skurzyński)
Attila (Amadeu Carvalho),YamatoCannon (Jakob Mebdi)
Jactroll (Jakub Skurzyński),YamatoCannon (Jakob Mebdi)
Huni (Heo Seung-hoon (허승훈)),Lira (Nam Tae-yoo (남태유))
Huni (Heo Seung-hoon (허승훈)),Damonte (Tanner Damonte)
Huni (Heo Seung-hoon (허승훈)),Cody Sun (Cody Sun)
Huni (Heo Seung-hoon (허승훈)),Vulcan (Philippe Laflamme) (Philippe Laflamme)
Huni (Heo Seung-hoon (허승훈)),Thinkcard (Thomas Slotkin)
Lira (Nam Tae-yoo (남태유)),Damonte (Tanner Damonte)
Lira (Nam Tae-yoo (남태유)),Cody Sun (Cody Sun)
Lira (Nam Tae-yoo (남태유)),Vulcan (Philippe Laflamme) (Philippe Laflamme)
Lira (Nam Tae-yoo (남태유)),Thinkcard (Thomas Slotkin)
Damonte (Tanner Damonte),Cody Sun (Cody Sun)
Damonte (Tanner Damonte),Vulcan (Philippe Laflamme) (Philippe Laflamme)
